tile_id,cement_prob,cement_uid,dist_m
WRS2-119038-16416,0.973806619644165,CHN0016,344.8662616392435
WRS2-119038-19588,0.3540830612182617,CHN1051,665.3220904715911
WRS2-119038-19655,0.08208121359348297,CHN1052,123.44060720208942
WRS2-119038-21209,0.16406263411045074,CHN0975,452.9759212590255
WRS2-119038-21261,0.34525495767593384,CHN0025,521.1309857818395
WRS2-119038-22539,0.1192256286740303,CHN0017,760.9574086529539
WRS2-119039-10065,0.2747015357017517,CHN1247,619.6389331116762
WRS2-119039-18032,0.2408704310655594,CHN1239,365.6269530167453
WRS2-119039-23149,0.28152891993522644,CHN1050,478.1381635134788
WRS2-119039-23469,0.418554037809372,CHN0171,53.461249549830015
WRS2-120031-00825,0.3132478892803192,CHN0880,551.2913911434828
WRS2-120031-20928,0.4295717179775238,CHN1118,637.7044081180976
WRS2-120032-00130,0.9449596405029296,CHN0716,161.3685743851319
WRS2-120032-00485,0.4000757038593292,CHN1224,649.4724551691781
WRS2-120032-03617,0.6355763673782349,CHN1223,670.253051394243
WRS2-120032-04762,0.10589531064033507,CHN0742,773.1482171452647
WRS2-120032-10574,0.5357275009155273,CHN1118,863.7905700295056
WRS2-120032-11479,0.1631438285112381,CHN0233,830.476012742849
WRS2-120033-00494,0.32095232605934143,CHN0481,670.2515560174164
WRS2-120033-00494,0.32095232605934143,CHN0914,698.4322029594999
WRS2-120033-02028,0.8894621133804321,CHN0742,479.0097589864596
WRS2-120034-02628,0.6114127039909363,CHN1126,665.4916284049813
WRS2-120034-03789,0.6142299771308899,CHN1127,666.1672751633514
WRS2-120034-07735,0.5066795945167542,CHN0229,619.6967420031796
WRS2-120035-00778,0.5625616908073425,CHN1127,542.7796789342204
WRS2-120035-04848,0.9013505578041076,CHN1140,610.9461708753279
WRS2-120035-13611,0.5193787217140198,CHN1139,352.0773091614413
WRS2-120036-00141,0.3261231780052185,CHN1088,384.30441988522455
WRS2-120036-04375,0.25231683254241943,CHN1207,703.8022327037133
WRS2-120036-06333,0.8287021517753601,CHN1129,204.95006683713044
WRS2-120037-04015,0.28799158334732056,CHN0776,531.5210566616129
WRS2-120037-04611,0.6449307799339294,CHN1026,411.5638296674226
WRS2-120037-06001,0.2328910976648331,CHN0030,558.9647465250757
WRS2-120037-13981,0.7883000373840332,CHN0028,87.67878965374928
WRS2-120038-02155,0.2634235620498657,CHN1258,809.4117402143829
WRS2-120038-06132,0.32666245102882385,CHN0061,519.7594671096888
WRS2-120038-06539,0.4564587771892548,CHN0776,204.03884585400672
WRS2-120038-09529,0.895817220211029,CHN0887,202.82526676975908
WRS2-120038-10534,0.3453193008899689,CHN0390,728.7285141512241
WRS2-120038-10894,0.35588687658309937,CHN0891,638.1348366951778
WRS2-120038-12512,0.3207562267780304,CHN1246,576.7355894929102
WRS2-120038-13132,0.9110981225967408,CHN0067,309.707666451944
WRS2-120038-13952,0.9325515627861024,CHN0032,331.98773623218983
WRS2-120038-14081,0.8607380986213684,CHN0698,569.6176247163459
WRS2-120038-14482,0.6341713666915894,CHN0726,586.8809660601476
WRS2-120038-14905,0.16833002865314484,CHN0188,492.36064348495137
WRS2-120038-15239,0.44008341431617737,CHN0129,762.5400519009536
WRS2-120038-15768,0.8615514039993286,CHN0155,604.5790833401844
WRS2-120038-16825,0.9750805497169496,CHN1112,161.37712700171107
WRS2-120038-18414,0.9474244713783264,CHN0034,383.1814348040869
WRS2-120038-18911,0.493829220533371,CHN0762,469.6009195687029
WRS2-120038-21368,0.9521387219429016,CHN0385,148.0607344855377
WRS2-120038-21544,0.9189659357070924,CHN0102,203.96346278518126
WRS2-120038-24116,0.7804095149040222,CHN0537,572.8143300370008
WRS2-121029-07132,0.5386142730712891,CHN1075,498.04886544644955
WRS2-121030-01569,0.7790704369544983,CHN1188,737.1756807950728
WRS2-121031-03677,0.15608856081962585,CHN0103,266.7429727383147
WRS2-121031-09768,0.19130975008010864,CHN0880,748.2251371309085
WRS2-121032-10001,0.23098082840442655,CHN0563,637.6282960877697
WRS2-121034-01182,0.8361244797706604,CHN0601,353.80703286474557
WRS2-121034-02420,0.8362671732902527,CHN0938,119.51815653290822
WRS2-121034-03177,0.3999868333339691,CHN0177,250.49314380779734
WRS2-121034-07839,0.5372097492218018,CHN1074,781.7776989435641
WRS2-121035-02189,0.8910793662071228,CHN0136,119.51150770012107
WRS2-121035-05337,0.4238132536411285,CHN1210,452.96743878307535
WRS2-121035-08351,0.31041041016578674,CHN1221,316.7243785131858
WRS2-121035-14094,0.19989848136901853,CHN0128,536.4093343319641
WRS2-121035-17831,0.7749901413917542,CHN0177,365.3873577447199
WRS2-121035-18737,0.1148669496178627,CHN0719,766.0625648106525
WRS2-121035-22188,0.9383546113967896,CHN0601,79.63586470094799
WRS2-121035-22563,0.2471228837966919,CHN1227,533.3588347094425
WRS2-121035-25066,0.3842035233974457,CHN0720,655.7517066434274
WRS2-121035-26710,0.331154465675354,CHN1248,298.02121337184184
WRS2-121036-01834,0.3237345814704895,CHN1176,589.0689920889714
WRS2-121036-01954,0.16779035329818726,CHN0046,777.2832700337087
WRS2-121036-13451,0.3519573509693146,CHN0136,774.6464272355003
WRS2-122028-08899,0.2963252365589142,CHN1014,689.8510562337899
WRS2-122030-10368,0.3682375550270081,CHN1267,856.8433071931228
WRS2-122030-11342,0.5169214010238647,CHN0863,606.0563180048234
WRS2-122032-04982,0.4293060302734375,CHN1060,369.67701711771605
WRS2-122032-05831,0.7469152212142944,CHN1265,503.6256495029752
WRS2-122032-10233,0.7899296879768372,CHN1168,599.9994075503355
WRS2-122032-11498,0.1445527821779251,CHN0409,658.6666507450288
WRS2-122032-12450,0.7440662980079651,CHN0888,639.9500235962187
WRS2-122032-16692,0.9013087153434752,CHN0733,99.92127646763875
WRS2-122032-16692,0.9013087153434752,CHN1169,102.78721367343287
WRS2-122032-19171,0.4640137851238251,CHN1167,415.31845447922626
WRS2-122032-19659,0.3483418822288513,CHN1264,366.92037525650915
WRS2-122032-23681,0.8748033046722412,CHN1166,674.5516406130223
WRS2-122032-23710,0.5050372481346129,CHN0884,651.2373442807672
WRS2-122033-01106,0.22661614418029785,CHN1179,360.3373346745245
WRS2-122033-15663,0.8146587610244751,CHN0092,700.3263230056797
WRS2-122034-05137,0.6817348599433899,CHN0878,240.54612063487633
WRS2-122034-07171,0.3664955496788025,CHN0593,478.57395935873586
WRS2-122034-11671,0.44267213344573975,CHN1248,368.36659344740445
WRS2-122034-12298,0.2953943908214569,CHN1074,310.17251239854903
WRS2-122034-12550,0.924897313117981,CHN1141,98.29675286711705
WRS2-122034-14272,0.458247423171997,CHN0856,680.5979859974143
WRS2-122034-17490,0.7583465576171875,CHN0720,396.5335010115489
WRS2-122035-02893,0.5986467003822327,CHN1261,316.780268478253
WRS2-122035-03360,0.3824147880077362,CHN0710,640.1565864187846
WRS2-122035-13538,0.2921738624572754,CHN0175,611.9137089731797
WRS2-122035-14772,0.6242562532424927,CHN1248,147.99301319275395
WRS2-122035-15097,0.25240516662597656,CHN1162,648.1020521134964
WRS2-122035-15346,0.4335567951202393,CHN0856,604.7809571897258
WRS2-122035-15542,0.340857595205307,CHN0720,583.0418724092259
WRS2-122035-22403,0.4614592492580414,CHN0706,650.161269656699
WRS2-122036-05635,0.7778275012969971,CHN0890,442.09278163231113
WRS2-122045-05284,0.4242595434188843,CHN0026,348.0574985860135
WRS2-123029-03620,0.12798713147640228,CHN0869,756.7350885073803
WRS2-123030-04245,0.8492574691772461,CHN0869,233.8604230729821
WRS2-123032-00299,0.39390093088150013,CHN0086,479.3546902078316
WRS2-123032-03689,0.4209804832935333,CHN0083,499.42206563028657
WRS2-123032-13813,0.8550814390182495,CHN0077,346.9703236207533
WRS2-123032-16808,0.25995221734046936,CHN1132,670.4847439736634
WRS2-123032-21764,0.8059976100921631,CHN0082,604.7195387990625
WRS2-123033-00991,0.2679150998592377,CHN0076,697.3110907307283
WRS2-123033-04139,0.6497707366943359,CHN0082,523.8958333134275
WRS2-123033-20155,0.1904161423444748,CHN0092,605.9628488943997
WRS2-123034-09103,0.22737883031368256,CHN0943,774.5563322330734
WRS2-123034-17251,0.5297393202781677,CHN0127,564.4118050978215
WRS2-123039-04987,0.6111668348312378,CHN0978,477.86670571826045
WRS2-123039-17632,0.9628784656524658,CHN0042,278.3565035435358
WRS2-123045-02846,0.3688934147357941,CHN1107,503.2907844889848
WRS2-123045-04090,0.4154346287250519,CHN0499,610.5256859794752
WRS2-123045-07589,0.4047715961933136,CHN0054,615.3496796975263
WRS2-123045-09114,0.48481869697570795,CHN0906,305.3176182473038
WRS2-124032-08754,0.7557701468467712,CHN0077,716.7908915016413
WRS2-124032-11747,0.5888047814369202,CHN0086,329.90196579702416
WRS2-124032-15704,0.9229533076286316,CHN0093,337.02829124890826
WRS2-124032-16400,0.4205566942691803,CHN1237,781.6928718007333
WRS2-124033-00434,0.3924417197704315,CHN0308,330.1962650531012
WRS2-124033-10309,0.8732720017433167,CHN0956,416.82074090744493
WRS2-124033-10328,0.27316346764564514,CHN0542,373.0585037120721
WRS2-124033-12173,0.14143289625644684,CHN1095,637.9832053898207
WRS2-124033-13546,0.41248080134391785,CHN0309,613.9584664526288
WRS2-124033-15146,0.5405010581016539,CHN0091,677.9945296828754
WRS2-124034-00653,0.8387126922607422,CHN0956,719.744544433067
WRS2-124034-05704,0.16695667803287506,CHN0309,727.3515690704893
WRS2-124034-06222,0.3217600882053375,CHN0542,258.5226880159438
WRS2-124034-09707,0.6700316667556763,CHN1250,606.117569820446
WRS2-124034-14050,0.4241985380649567,CHN0158,602.3432695342733
WRS2-124034-17034,0.9043707251548768,CHN1209,431.05173001912516
WRS2-124044-00468,0.7910566329956055,CHN0047,264.21245697226567
WRS2-124044-07338,0.3915274739265442,CHN0212,515.3853552631658
WRS2-124044-09219,0.4965875148773194,CHN0209,750.5541726582751
WRS2-124044-16350,0.4620710909366608,CHN0191,677.1970723919694
WRS2-124044-17099,0.4346355199813843,CHN0939,590.2874354212347
WRS2-124044-17977,0.2156846225261688,CHN0044,631.3556231150246
WRS2-124045-03258,0.5609239935874939,CHN0213,384.4830559788653
WRS2-124045-08869,0.2684148252010345,CHN0499,481.57911155570787
WRS2-125034-11238,0.6045240759849548,CHN1215,490.996146265263
WRS2-126032-14004,0.6505096554756165,CHN0434,581.482051564208
WRS2-126032-14546,0.4834684431552887,CHN1020,604.915859251012
WRS2-126033-12413,0.7454217672348022,CHN0434,855.0991278891564
WRS2-126033-16085,0.23528708517551425,CHN1083,708.1680218538964
WRS2-126034-00542,0.17015816271305084,CHN1083,644.394060336519
WRS2-126035-12595,0.7156167030334473,CHN1064,565.3449220877852
WRS2-126036-06985,0.8342973589897156,CHN0625,399.6991867446223
WRS2-126037-01578,0.9026764035224916,CHN0624,218.99440839745807
WRS2-126037-04354,0.2898750007152557,CHN0625,612.3772441049227
WRS2-127031-02457,0.820963978767395,CHN0873,425.1899896186167
WRS2-127032-11028,0.5081488490104675,CHN1020,380.4557178771421
WRS2-127032-15013,0.9585466384887696,CHN1019,112.03209736953586
WRS2-127034-02245,0.19273829460144046,CHN1195,391.994647989561
WRS2-127036-01983,0.3844088613986969,CHN0589,484.1977279708133
WRS2-127036-07108,0.8547192811965942,CHN1136,516.1387857016439
WRS2-127036-07249,0.25376719236373896,CHN0625,612.3772441049227
WRS2-127036-07397,0.2086208164691925,CHN1138,772.0833861085158
WRS2-127036-07778,0.647911012172699,CHN1062,458.37529365106303
WRS2-127036-07778,0.647911012172699,CHN0582,468.0967331347025
WRS2-127036-08173,0.8700842261314392,CHN1259,401.02111867607067
WRS2-127036-11839,0.5568884015083313,CHN1260,311.84710954100666
WRS2-127036-17619,0.4838327467441559,CHN0871,787.746034579469
WRS2-127036-19508,0.26812511682510376,CHN0586,749.6702911457185
WRS2-127037-01922,0.23687401413917544,CHN0624,709.7686460145113
WRS2-127037-02750,0.4775464236736298,CHN0954,569.2473446820203
WRS2-127037-06125,0.07255754619836807,CHN1144,835.4694343586693
WRS2-127037-11318,0.2409772723913193,CHN0629,474.6341060723475
WRS2-127037-14010,0.7997534871101379,CHN0865,607.3787324177523
WRS2-127038-22154,0.8730988502502441,CHN0997,265.86991252253046
WRS2-127039-00012,0.3556444048881531,CHN0651,559.4448809175667
WRS2-127039-01158,0.6202229857444763,CHN0976,386.14229104082864
WRS2-127039-05694,0.6091352701187134,CHN0222,710.4417720412612
WRS2-127039-05830,0.9318116307258606,CHN1171,181.01708118570207
WRS2-127039-05830,0.9318116307258606,CHN0547,174.46846954262165
WRS2-127039-06834,0.19308939576148987,CHN1172,567.6115295317426
WRS2-127039-06834,0.19308939576148987,CHN0646,540.7958658562109
WRS2-127039-07356,0.2716560959815979,CHN0220,696.5977476813757
WRS2-127039-11149,0.6461869478225708,CHN0353,495.18128546654526
WRS2-127039-13222,0.4569973647594452,CHN0640,440.2350411626252
WRS2-127039-13857,0.8555669188499451,CHN0051,178.9466182417259
WRS2-127039-15027,0.7843141555786133,CHN0910,607.5405722855741
WRS2-127039-19736,0.7367002964019775,CHN1086,374.80106593172195
WRS2-127039-20983,0.24428842961788175,CHN0647,216.49838170700798
WRS2-127039-21545,0.7691834568977356,CHN0656,326.9370233348089
WRS2-127039-21944,0.51113361120224,CHN0830,723.6547165240048
WRS2-128032-06366,0.905431866645813,CHN1019,194.25893475880656
WRS2-128032-08883,0.14651113748550415,CHN0875,638.1807475778437
WRS2-128032-10589,0.800833523273468,CHN0874,588.3804412747759
WRS2-128042-01106,0.484889805316925,CHN0465,160.33396181520789
WRS2-128042-04175,0.4799199402332306,CHN0892,395.6684385967873
WRS2-128042-08179,0.5050541758537292,CHN0998,334.89494991298614
WRS2-128042-16057,0.2770524621009827,CHN0946,307.86563686946425
WRS2-128043-12454,0.3760198950767517,CHN0998,481.9865265637475
WRS2-129042-13432,0.4280412793159485,CHN0805,384.3298387908619
WRS2-129043-11894,0.9403735399246216,CHN0448,35.34614209678792
WRS2-130033-00402,0.4238065183162689,CHN1263,614.790511963595
WRS2-130033-05362,0.7603942155838013,CHN1116,425.8628080164747
WRS2-130033-05362,0.7603942155838013,CHN1115,440.2864547517619
WRS2-130034-00900,0.1521545797586441,CHN1263,720.1724198969009
WRS2-130034-04104,0.9435086250305176,CHN0520,243.44972872380353
WRS2-130034-04272,0.6629273295402527,CHN0528,319.6564016441961
WRS2-130034-05076,0.3829681575298309,CHN0518,503.8674109836261
WRS2-130038-03894,0.5788536667823792,CHN0451,622.966814016439
WRS2-130038-05590,0.4890554845333099,CHN0073,530.1914812246457
WRS2-130038-07164,0.5543934106826782,CHN0660,356.8824200173262
WRS2-130038-09559,0.37924081087112427,CHN0138,177.3181514659902
WRS2-130039-02196,0.17145223915576935,CHN0676,649.526171082684
WRS2-130039-07316,0.7587885856628418,CHN0650,688.2795843475445
WRS2-130039-08991,0.2673904895782471,CHN0138,353.50673288443573
WRS2-130039-09996,0.6381028890609741,CHN0073,534.1176032373725
WRS2-130039-10043,0.6474598050117493,CHN0451,660.6815116659978
WRS2-130039-11667,0.4699897766113281,CHN0644,312.2211074746296
WRS2-130039-13040,0.3594130873680115,CHN0654,643.2727212521291
WRS2-130039-15090,0.4684182703495026,CHN0643,469.2927615592893
WRS2-130039-15483,0.18523083627223969,CHN0662,443.0657520565531
WRS2-130040-06159,0.4706404209136963,CHN0654,599.5258643815818
WRS2-130040-08359,0.2170531153678894,CHN0644,428.3523625628755
WRS2-130040-08622,0.19984878599643707,CHN0662,471.7856228235516
WRS2-130040-10141,0.3676775097846985,CHN0643,721.2218298156064
WRS2-130041-11865,0.8981882929801941,CHN0661,41.539067347796774
WRS2-130042-00138,0.3462343215942383,CHN0466,504.08083958443046
WRS2-130042-04692,0.44474437832832336,CHN0988,333.6834101824875
WRS2-130042-04692,0.44474437832832336,CHN0463,339.39415797089873
WRS2-130042-06064,0.47551614046096796,CHN0661,332.1600647089917
WRS2-130042-08751,0.38278090953826893,CHN1119,590.4648071379108
WRS2-130043-02045,0.4255407154560089,CHN0967,581.2850216690377
WRS2-130043-03983,0.7322185635566711,CHN0988,257.801154749659
WRS2-130043-03983,0.7322185635566711,CHN0463,240.3110463625451
WRS2-130045-08271,0.9240413308143616,CHN0969,311.7795167624794
WRS2-131034-10451,0.9503632187843324,CHN1084,111.96880292438468
WRS2-131035-13473,0.3668008148670197,CHN0523,776.7863185528248
WRS2-131039-09268,0.4290024936199188,CHN0662,255.09697516945306
WRS2-131041-08250,0.7431944608688354,CHN0466,471.7695537670667
WRS2-131041-08622,0.8846199512481691,CHN0908,485.5041032431566
WRS2-131042-00697,0.9244163632392884,CHN1252,334.4809402584379
WRS2-131042-08080,0.4366105198860169,CHN0466,660.2121374204235
WRS2-131042-10739,0.970799684524536,CHN0908,274.47902751806475
WRS2-131042-11390,0.12454281002283095,CHN0903,476.40017588536307
WRS2-131042-12090,0.3253286480903625,CHN1228,472.24503395668415
WRS2-131043-10919,0.201395183801651,CHN0903,439.1332027533333
WRS2-131043-11872,0.4679370522499085,CHN0454,480.42355713188005
WRS2-131044-04300,0.2423929572105408,CHN0454,615.5120454189422
WRS2-132041-05442,0.7568492889404297,CHN0968,393.3665317487117
WRS2-132042-00003,0.8075933456420898,CHN1228,500.8972321989478
WRS2-132042-05328,0.36856463551521296,CHN0449,558.1812084542775
WRS2-132043-03184,0.938212513923645,CHN1222,456.505138834313
WRS2-132043-10269,0.8656844496726991,CHN1101,534.0585392689992
WRS2-133043-00506,0.7442075610160828,CHN1222,712.237927935284
WRS2-137040-06662,0.19729098677635196,CHN0346,545.4886022494569
WRS2-138030-05664,0.2253619730472565,CHN0684,629.450642832716
WRS2-142030-07199,0.7377915978431702,CHN0691,384.90906758471226
WRS2-145031-01034,0.9206786751747132,CHN1079,350.49967464991784
