index,area_sqkm_tot,area_sqkm_sg1,area_sqkm_sg2
283,342.0329117386376,342.0329117386376,0.0
284,342.0329117386103,0.0,0.0
285,793.9406985370468,484.97584058560466,0.3853683693151528
286,870.6821472692858,135.60815321013024,417.24477177027904
287,568.4801002041187,0.0,0.0
288,342.4026525967445,342.4026525967445,0.0
289,342.4026525967177,160.87974985965303,16.54696814796618
290,33355.26760330413,22852.460353358285,3161.193828182089
291,342.4026525967459,342.4026525967459,0.0
292,1019.7097215071814,0.0,0.0
293,342.4026525967453,342.4026525967453,0.0
294,8098.735730809882,6270.7414844450095,0.4998280857468345
295,342.77423764556755,0.0,0.0
296,6902.569281307907,4620.5292619366855,1693.5786040556002
297,1400.569272357255,1400.569272357255,0.0
298,342.7742376455667,0.0,0.0
299,343.14767507286433,0.0,0.0
300,4095.7354715440883,4043.899838076384,52.69133513471644
301,3959.138564086325,2763.848322712192,0.0
