,uid,featureId,geometry,acquisitionDate,acquisitionTime,sensorType,source,sourceUnit,productType,CE90Accuracy,RMSEAccuracy,cloudCover,offNadirAngle,sunElevation,sunAzimuth,groundSampleDistance,groundSampleDistanceUnit,dataLayer,legacyDescription,outputMosaic,colorBandOrder,assetName,assetType,legacyId,factoryOrderNumber,perPixelX,perPixelY,crsFromPixels,url,ageDays,formattedDate,ingestDate,spatialAccuracy,earliestAcquisitionDate,latestAcquisitionDate,pixelsIngested,preciseGeometry,vendorName,vendorReference,companyName,acquisitionType,orbitDirection,licenseType,isBrowse,isMirrored,isMultipleWKB,copyright,beamMode,polarisationMode,polarisationChannel,antennaLookDirection,niirs,tagsAsString,bbox
0,ALB0002,4d670bf08079abd20d9c0a4bab1a5500,None,2020-10-17 09:39:44,939,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.031655125,27.044062,39.033882,164.80638,0.30,Meter,daily_take,AOI5A_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104005002ADC8400,013224374-10,2.7E-6,-2.7E-6,EPSG:4326,None,173,2020-10-17,2020-10-17 13:44:59,"1:12,000",2020-10-17 09:39:44,2020-10-17 09:39:44,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.4,None,"40.45750512453159,19.495515951709557,40.467208522326764,19.508220048290447"
0,BEN0001,5413da7b05e002eb0269ab37b3b6bdb2,None,2021-01-04 10:31:54,1031,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.21623291,22.903337,53.923042,146.38197,0.50,Meter,daily_take,AOI8_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B4A07800,013568482-10,4.5E-6,-4.5E-6,EPSG:4326,None,94,2021-01-04,2021-01-04 15:12:43,"1:12,000",2021-01-04 10:31:54,2021-01-04 10:31:54,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2021 DigitalGlobe Inc,None,None,None,None,4.9,None,"7.137227393487427,2.5389339517095557,7.149916517300094,2.551638048290444"
0,BGD0017,6fefe35d16d00e702df279dd276c6434,None,2020-11-23 04:35:22,435,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,28.009975,42.8698,157.80042,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104001006379A900,013390843-10,2.7E-6,-2.7E-6,EPSG:4326,None,136,2020-11-23,2020-11-23 08:02:05,"1:12,000",2020-11-23 04:35:22,2020-11-23 04:35:22,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.4,None,"23.928242324283957,90.60673295170955,23.939919408684965,90.61943704829042"
0,BOL0010,f42661bbdafa01c7565be68f699ebd32,None,2019-05-20 14:18:01,1418,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0034113568,13.412069,45.167576,31.249437,0.40,Meter,daily_take,AOI10_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,1030010093C73A00,010121155-10,0.4,-0.4,EPSG:32721,None,689,2019-05-20,2019-05-20 20:02:29,"1:12,000",2019-05-20 14:18:05,2019-05-20 14:18:05,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.0,None,"-18.95715784993539,-58.284380048290444,-18.945069928517988,-58.27167595170955"
0,BRA0003,93bc92873f2a15d8349c4c5ad8801f0d,None,2020-10-13 13:46:13,1346,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,5.099919E-4,24.355074,64.614174,50.505795,0.30,Meter,daily_take,AOI10_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,10400100609DA600,013203075-10,2.7E-6,-2.7E-6,EPSG:4326,None,177,2020-10-13,2020-10-13 17:25:36,"1:12,000",2020-10-13 13:46:13,2020-10-13 13:46:13,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.4,None,"-25.463795269888372,-49.616482679965735,-25.45226171411562,-49.603778583384845"
0,BRA0023,8fd18d03252759afdf7daf8d292e279e,None,2020-06-10 13:25:37,1325,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.065591656,28.117884,41.92523,28.152367,0.50,Meter,daily_take,AOI10_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A6529600,012658636-10,4.5E-6,-4.5E-6,EPSG:4326,None,302,2020-06-10,2020-06-10 17:11:21,"1:12,000",2020-06-10 13:25:37,2020-06-10 13:25:37,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"-19.613285396291516,-44.06452604829044,-19.601246375746154,-44.051821951709556"
0,BRA0026,48daaa1a1f78549488c7dd61c2a98658,None,2020-09-12 13:23:26,1323,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,15.41764,51.425735,46.61112,0.40,Meter,daily_take,AOI10_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001FA16200,013059649-10,3.6E-6,-3.6E-6,EPSG:4326,None,208,2020-09-12,2020-09-12 19:49:04,"1:12,000",2020-09-12 13:23:26,2020-09-12 13:23:26,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.1,None,"-24.524678355721658,-48.86236604829045,-24.513055372427758,-48.84966195170956"
0,BRA0027,39cc0ee283b188e2b3ce4bfef677acec,None,2019-01-15 14:17:32,1417,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.043833666,26.507475,66.98053,96.07872,0.50,Meter,daily_take,AOI10_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103001008A586000,058998087-10,0.5,-0.5,EPSG:32721,None,814,2019-01-15,2019-01-15 20:26:25,"1:12,000",2019-01-15 14:17:32,2019-01-15 14:17:32,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,4.8,None,"-20.479651316574657,-56.73577247539384,-20.467679301387665,-56.72306837881295"
0,BRA0034,7d0c8524a4e908851a29bb604a9b1191,None,2020-08-01 13:11:15,1311,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.082444355,25.684153,41.9626,37.96071,0.50,Meter,daily_take,AOI10_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AB65EF00,012891924-10,4.5E-6,-4.5E-6,EPSG:4326,None,250,2020-08-01,2020-08-01 16:39:46,"1:12,000",2020-08-01 13:11:15,2020-08-01 13:11:15,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"-21.200741950016845,-44.945094048290436,-21.188827807014707,-44.932389951709546"
0,BRA0036,c2ff71e23355bf17e3afdfc230f2da9f,None,2020-12-13 12:27:41,1227,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.25922883,27.915592,59.802467,125.22317,0.50,Meter,daily_take,AOI7_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B38F8E00,013481544-10,4.5E-6,-4.5E-6,EPSG:4326,None,116,2020-12-13,2020-12-13 19:45:28,"1:12,000",2020-12-13 12:27:41,2020-12-13 12:27:41,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"-7.134738730586294,-34.900540048290445,-7.122049180386698,-34.887835951709555"
0,BRA0046,8c264a789b93222993c31d005b61e862,None,2020-06-07 14:10:53,1410,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.027748084,22.135624,54.643185,38.891693,0.40,Meter,daily_take,AOI7_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001DA70600,012643759-10,3.6E-6,-3.6E-6,EPSG:4326,None,305,2020-06-07,2020-06-07 16:55:43,"1:12,000",2020-06-07 14:10:53,2020-06-07 14:10:53,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"-4.328138405054747,-56.22632004829044,-4.315385540602029,-56.213615951709556"
0,BRA0048,13342bb9412cfd075a4e9726e8ee313c,None,2020-12-15 12:54:42,1254,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.10689006,28.411837,61.803078,131.94489,0.50,Meter,daily_take,AOI7_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AF6E1F00,013489454-10,4.5E-6,-4.5E-6,EPSG:4326,None,114,2020-12-15,2020-12-15 15:49:06,"1:12,000",2020-12-15 12:54:42,2020-12-15 12:54:42,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"-5.210029118803444,-37.399415048290436,-5.197292815880199,-37.386710951709546"
0,BRA0052,6c714996954133f130582eb27d915671,None,2020-12-05 14:29:25,1429,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.10551323,6.0726085,62.50542,136.10724,0.40,Meter,daily_take,AOI7_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,1050010021530C00,013445549-10,3.6E-6,-3.6E-6,EPSG:4326,None,124,2020-12-05,2020-12-05 18:35:52,"1:12,000",2020-12-05 14:29:39,2020-12-05 14:29:39,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.2,None,"-3.096712414689802,-59.92139304829044,-3.083941546376405,-59.90868895170954"
0,BRA0068,2b1f4ee6b5e8ca33d514262f99dc7734,None,2019-09-17 13:46:01,1346,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,21.503569,56.4378,40.567394,0.30,Meter,daily_take,AOI10_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,10400100518F5300,011018231-10,2.7E-6,-2.7E-6,EPSG:4326,None,569,2019-09-17,2019-09-17 17:07:19,"1:12,000",2019-09-17 13:46:02,2019-09-17 13:46:02,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.5,None,"-24.675263290593556,-48.986311048290446,-24.66365443633349,-48.973606951709556"
0,BRA0069,5fedeed54861a41e1cc51ef10285d2c3,None,2020-06-07 13:27:28,1327,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0012955577,23.507301,34.34362,30.374744,0.30,Meter,daily_take,AOI10_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104001005A495C00,012643818-10,2.7E-6,-2.7E-6,EPSG:4326,None,305,2020-06-07,2020-06-07 17:45:33,"1:12,000",2020-06-07 13:27:28,2020-06-07 13:27:28,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.5,None,"-26.824368881506434,-49.163327581714455,-26.812970395682783,-49.15062348513356"
0,BRA0071,66d4ffd7e25dc3984e7331131c83a0f4,None,2020-08-06 14:06:33,1406,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,5.7297273,49.391197,39.900436,0.40,Meter,daily_take,AOI10_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001F033000,012910366-10,3.6E-6,-3.6E-6,EPSG:4326,None,245,2020-08-06,2020-08-06 18:05:40,"1:12,000",2020-08-06 14:06:33,2020-08-06 14:06:33,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.2,None,"-15.339543364052027,-56.14412016782705,-15.327214690905127,-56.13141607124616"
0,BRA0080,690c3ef98ed3a75083251bc6bf645d02,None,2020-12-02 12:35:14,1235,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.31785983,27.368504,62.874973,118.08466,0.50,Meter,daily_take,AOI10_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B38FCB00,013431748-10,4.5E-6,-4.5E-6,EPSG:4326,None,127,2020-12-02,2020-12-02 19:09:55,"1:12,000",2020-12-02 12:35:16,2020-12-02 12:35:16,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"-10.830959896322943,-37.171352423684546,-10.81840072116749,-37.158648327103656"
0,BRA0087,010a8f12651bddf9b3399cf2d0e69bd3,None,2021-01-01 12:27:11,1227,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.022563798,28.262728,58.33393,122.02314,0.50,Meter,daily_take,AOI7_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B2552900,013557733-10,4.5E-6,-4.5E-6,EPSG:4326,None,97,2021-01-01,2021-01-01 16:56:39,"1:12,000",2021-01-01 12:27:11,2021-01-01 12:27:11,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2021 DigitalGlobe Inc,None,None,None,None,4.8,None,"-7.880483718211976,-34.85835004829044,-7.867816183680198,-34.84564595170956"
0,BRA0091,037fc887182234136202cad0eef2e94f,None,2020-04-28 13:11:26,1311,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0011512155,27.176704,42.75471,39.83897,0.50,Meter,daily_take,AOI10_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A4214200,012442141-10,4.5E-6,-4.5E-6,EPSG:4326,None,345,2020-04-28,2020-04-28 15:30:53,"1:12,000",2020-04-28 13:11:26,2020-04-28 13:11:26,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"-23.635431253655984,-47.505488048290445,-23.62372648186782,-47.492783951709555"
0,BRA0094,30fc25693d69bf39c14b589eefe66766,None,2020-07-04 13:49:37,1349,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.026166044,29.16215,46.271393,29.503756,0.30,Meter,daily_take,AOI10_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104001005D8BCD00,012774219-10,2.7E-6,-2.7E-6,EPSG:4326,None,278,2020-07-04,2020-07-04 16:59:46,"1:12,000",2020-07-04 13:49:37,2020-07-04 13:49:37,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.3,None,"-15.59254358500543,-47.88039400754273,-15.580230146659439,-47.86768991096185"
0,BRA0095,70ac4847176fa4d921a9982a07fd7380,None,2020-09-06 12:58:36,1258,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,22.93037,62.961952,68.83081,0.40,Meter,daily_take,AOI7_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001F871400,013035398-10,3.6E-6,-3.6E-6,EPSG:4326,None,214,2020-09-06,2020-09-06 15:35:27,"1:12,000",2020-09-06 12:58:37,2020-09-06 12:58:37,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"-3.6928134262962096,-40.380247048290435,-3.680050527299486,-40.36754295170955"
0,BRA0098,87aec317964da58ced81ef058f5cefbd,None,2020-06-22 13:26:21,1326,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,18.549889,32.47689,31.007921,0.40,Meter,daily_take,AOI10_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001E12C700,012713789-10,3.6E-6,-3.6E-6,EPSG:4326,None,290,2020-06-22,2020-06-22 16:27:53,"1:12,000",2020-06-22 13:26:21,2020-06-22 13:26:21,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"-27.364890369513333,-49.34892404829044,-27.353547336915504,-49.33621995170955"
0,BRA0100,2153db637406ac14162859caf08c9f55,None,2020-06-23 13:43:33,1343,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,23.99734,52.351673,36.144604,0.50,Meter,daily_take,AOI7_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A8D2AB00,012720383-10,4.5E-6,-4.5E-6,EPSG:4326,None,289,2020-06-23,2020-06-23 18:20:20,"1:12,000",2020-06-23 13:43:33,2020-06-23 13:43:33,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"-6.439416017948023,-48.43467904829044,-6.426707901548353,-48.42197495170956"
0,BTN0001,6aba26a82f712af27bcb3e9c6dca2233,None,2018-12-09 05:03:00,503,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,24.688046,39.709682,166.77238,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103001008A894A00,058835263-10,0.5,-0.5,EPSG:32646,None,851,2018-12-09,2018-12-09 07:50:51,"1:12,000",2018-12-09 05:03:00,2018-12-09 05:03:00,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2018 DigitalGlobe Inc,None,None,None,None,4.9,None,"26.866979359402166,91.22572495170955,26.878372350543415,91.23842904829043"
0,BTN0002,84c40823f133f2564606744891bed4b4,None,2020-11-01 04:45:02,445,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.18830997,27.45149,46.154633,158.07503,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B0905B00,013289490-10,4.5E-6,-4.5E-6,EPSG:4326,None,158,2020-11-01,2020-11-01 06:18:14,"1:12,000",2020-11-01 04:45:02,2020-11-01 04:45:02,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"26.811191521863442,89.18250995170955,26.822590188490814,89.19521404829044"
0,BTN0003,84c40823f133f2564606744891bed4b4,None,2020-11-01 04:45:02,445,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.18830997,27.45149,46.154633,158.07503,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B0905B00,013289490-10,4.5E-6,-4.5E-6,EPSG:4326,None,158,2020-11-01,2020-11-01 06:18:14,"1:12,000",2020-11-01 04:45:02,2020-11-01 04:45:02,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"26.816165774649143,89.17692995170955,26.827563935668646,89.18963404829044"
0,CAN0003,9f9dc439dab78a3d5c92e26d7352c5f5,None,2019-06-12 16:02:17,1602,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.067095116,28.053474,65.17554,155.0487,0.30,Meter,daily_take,AOI4_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104001004C0AC800,010278439-10,0.3,-0.3,EPSG:32619,None,666,2019-06-12,2019-06-13 00:23:52,"1:12,000",2019-06-12 16:02:17,2019-06-12 16:02:17,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.4,None,"46.7402142940227,-71.82021104829043,46.74894735006311,-71.80750695170954"
0,CAN0014,ab39ed413f6ea8b596b3cdc2d5a89279,None,2020-11-24 18:52:10,1852,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.03593679,7.373093,15.645619,173.02135,0.40,Meter,daily_take,AOI4_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AF5CEF00,013398899-10,3.6E-6,-3.6E-6,EPSG:4326,None,134,2020-11-24,2020-11-24 21:07:09,"1:12,000",2020-11-24 18:52:10,2020-11-24 18:52:10,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.1,None,"53.57670670542037,-113.60701304829043,53.58426695493428,-113.59430895170955"
0,CHE0002,876cefd3b27e2e0c04512e91d19a9306,None,2020-05-21 10:24:01,1024,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.015140978,25.65572,60.4318,150.73082,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A6CAAC00,012545901-10,4.5E-6,-4.5E-6,EPSG:4326,None,322,2020-05-21,2020-05-21 15:57:14,"1:12,000",2020-05-21 10:24:01,2020-05-21 10:24:01,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"47.51709400567278,8.232524951709555,47.52569963922697,8.245229048290444"
0,CHE0006,128f9bf5f91ff51eba6131c3b9d50258,None,2019-08-01 10:51:25,1051,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,27.32885,59.254723,158.36975,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,1030010097231400,010683020-10,0.5,-0.5,EPSG:32632,None,616,2019-08-01,2019-08-01 16:42:36,"1:12,000",2019-08-01 10:51:24,2019-08-01 10:51:24,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,4.8,None,"47.18085833482005,7.2425589517095545,47.18951930967907,7.255263048290443"
0,CHL0002,0f343f282cbb53525d5e6819195b8a84,None,2020-11-26 14:43:13,1443,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0038952876,27.95361,63.04898,71.68509,0.50,Meter,daily_take,AOI10_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B0413500,013406398-10,4.5E-6,-4.5E-6,EPSG:4326,None,133,2020-11-26,2020-11-26 19:28:18,"1:12,000",2020-11-26 14:43:13,2020-11-26 14:43:13,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"-32.76083929193623,-71.48347904829043,-32.750104381499824,-71.47077495170954"
0,CHN0073,d4f2a862ee974b3979e624b0de0dd08d,None,2020-02-10 04:06:52,406,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.09467456,22.922092,41.859913,156.42601,0.50,Meter,daily_take,AOI6A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A002D100,011974971-10,4.5E-6,-4.5E-6,EPSG:4326,None,423,2020-02-10,2020-02-10 07:30:28,"1:12,000",2020-02-10 04:06:52,2020-02-10 04:06:52,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"30.97092574516732,103.90202895170955,30.981871937894663,103.91473304829044"
0,CHN0074,2e0b5ae4123b393def64b9d504163215,None,2020-03-18 03:09:39,309,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,9.286204,54.52769,145.84933,0.40,Meter,daily_take,AOI6_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001C10A000,012236076-10,3.6E-6,-3.6E-6,EPSG:4326,None,386,2020-03-18,2020-03-18 05:08:51,"1:12,000",2020-03-18 03:09:45,2020-03-18 03:09:45,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.1,None,"29.805129380237872,115.57369995170954,29.816208309808896,115.58640404829043"
0,CHN0075,6081ae4f3c1f394c291793ec99661e8d,None,2020-08-24 03:22:35,322,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,1.7757899E-4,23.198708,65.92858,140.57983,0.40,Meter,daily_take,AOI6_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001F4DDB00,012978565-10,3.6E-6,-3.6E-6,EPSG:4326,None,227,2020-08-24,2020-08-24 05:27:32,"1:12,000",2020-08-24 03:22:45,2020-08-24 03:22:45,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"30.672244525331905,114.53717195170955,30.683225159469124,114.54987604829043"
0,CHN0147,b249fc6b8dad1f252bcd5a5e0dd6dc70,None,2020-02-17 03:09:14,309,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0057565994,28.229853,44.350414,156.96219,0.50,Meter,daily_take,AOI6A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A2897E00,012019895-10,4.5E-6,-4.5E-6,EPSG:4326,None,416,2020-02-17,2020-02-17 06:28:33,"1:12,000",2020-02-17 03:09:14,2020-02-17 03:09:14,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"31.08588441249934,119.56460995170954,31.096817269902655,119.57731404829045"
0,CHN0179,e3f6603f54b65a6f3b7a5fa38310a91e,None,2019-06-07 03:00:44,300,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.108393,10.209098,74.56587,118.23684,0.40,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100939E1300,010244845-10,0.4,-0.4,EPSG:32650,None,671,2019-06-07,2019-06-07 06:10:38,"1:12,000",2019-06-07 03:00:44,2019-06-07 03:00:44,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.1,None,"31.094375905858268,119.73113595170956,31.10530777649519,119.74384004829044"
0,CHN0283,b79b9e45d7d64954334ba736e1ac95d0,None,2020-12-06 03:17:03,317,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.03299499,19.72153,41.920944,159.52045,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B06D0A00,013447255-10,4.5E-6,-4.5E-6,EPSG:4326,None,123,2020-12-06,2020-12-06 05:27:26,"1:12,000",2020-12-06 03:17:03,2020-12-06 03:17:03,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"22.9742025118825,112.03569095170957,22.985965229193017,112.04839504829046"
0,CHN0384,f47d7f3d015f80e7736a662006aa807e,None,2020-02-20 03:00:36,300,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,19.799953,47.665173,148.99944,0.40,Meter,daily_take,AOI6A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A4746C00,012039859-10,3.6E-6,-3.6E-6,EPSG:4326,None,413,2020-02-20,2020-02-20 06:35:22,"1:12,000",2020-02-20 03:00:53,2020-02-20 03:00:53,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"26.673979565897014,117.47214995170955,26.685392145467265,117.48485404829044"
