country,location_id,company_name,number_plants,number_blast_furnace,total_capacity,location_name,latitude,longitude,accuracy,uid
UNITED KINGDOM,600894,TATA STEEL SPECIALITY STEELS ,1,0,900,"THRYBERGH, ROTHERHAM",53.4843462,-1.5964857,Exact,GBR0037
DENMARK,800021,NLMK DANSTEEL A/S,1,0,500,FREDERIKSVAERK,55.961096,12.0052392,Exact,DNK0001
DENMARK,800031,DUFERCO DANISH STEEL A/S,1,0,210,FREDERIKSVAERK,55.959692,12.0129992,Exact,DNK0002
DENMARK,800041,METALCOLOUR,1,0,20,NYKOBING FALSTER,54.7589251,11.8251352,Exact,DNK0003
ITALY,900071,ACC.BERTOLI SAFAU,13,0,6090,UDINE,45.6245712,13.77396,Exact,ITA0001
ITALY,900081,COGNE ACCIAI SPEC.,9,0,966,AOSTA ,45.7336584,7.3269632,Exact,ITA0002
ITALY,900101,ILVA SpA ,35,5,68064,TARANTO,40.5101951,17.1954803,Exact,ITA0003
ITALY,900102,ILVA SpA ,13,0,5180,"GENOA-SESTRI, GE",44.4106345,8.8575303,Exact,ITA0004
ITALY,900103,ILVA SpA ,11,0,7235,"NOVI LIGURE, AL",44.7755708,8.7636453,Exact,ITA0005
ITALY,900105,ILVA SpA ,1,0,50,"VARZI, PAVIA",44.8225278,9.1871843,Exact,ITA0006
ITALY,900112,ACCIAI SPECIALI TERNI SpA,25,0,9545,TERNI ,42.5646854,12.6682386,Exact,ITA0007
ITALY,900151,SIDERURGICA TRIESTINA,10,,6250,TRIESTE ,45.6245712,13.77396,Exact,ITA0008
ITALY,900161,ALFA ACCIAI SpA,9,0,4850,"BRESCIA, BS",45.5092439,10.2482343,Exact,ITA0009
ITALY,900175,ACC. E FERRIERE PIOMBINO,9,0,7350,"PIOMBINO, LI",42.9299782,10.529599,Exact,ITA0010
ITALY,900191,RIVA ACCIAIO SpA,5,0,2760,"CARONNO, VA",45.5981774,9.0341433,Exact,ITA0011
ITALY,900201,ORI MARTIN SpA,7,0,1900,"BRESCIA, BS",45.5657607,10.2122856,Exact,ITA0012
ITALY,900202,ORI MARTIN SpA,1,0,300,CEPRANO,41.5238773,13.5105997,Exact,ITA0013
ITALY,900221,TENARIS DALMINE SpA,5,0,2420,"DALMINE, BG",45.6443607,9.5969693,Exact,ITA0014
ITALY,900231,FERALPI SpA,6,0,3450,"LONATO, BS",45.4627161,10.454685,Exact,ITA0015
ITALY,900241,ACC. DI VERONA (PITTINI DROUP),8,0,5000,"VERONA, VR",45.428913,11.001441,Exact,ITA0016
ITALY,900254,VOBARNO NASTRI SPEC.,3,0,30,VOBARNO,45.6424642,10.5005307,Approximate,ITA0017
ITALY,900261,LUCCHINI RS SpA ,4,0,454,"LOVERE, BG",45.8047227,10.0652023,Exact,ITA0018
ITALY,900271,AFV BELTRAME,1,0,130,"SAN G. VALDARNO, AR",43.5665256,11.5253421,Exact,ITA0019
ITALY,900273,AFV BELTRAME,2,0,650,"SAN DIDERO, TO",45.1309561,7.2066159,Exact,ITA0020
ITALY,900282,LEALI SpA (KLESCH GROUP),4,0,1800,"BORGO VALSUGANA, TN",46.0491167,11.4383866,Exact,ITA0021
ITALY,900283,LEALI SpA (KLESCH GROUP),1,0,270,"ODOLO, BS",45.6494947,10.3830275,Exact,ITA0022
ITALY,900291,ARCELORMITTAL PIOMBINO,7,0,2800,"PIOMBINO, LI",42.9288316,10.5349662,Exact,ITA0023
ITALY,900301,FERRIERE NORD (PITTINI GROUP),5,0,5700,"OSOPPO, UD",46.0077047,13.2511763,Exact,ITA0024
ITALY,900302,FERRIERE NORD (PITTINI GROUP),3,0,2200,POTENZA,40.6401124,15.8285348,Exact,ITA0025
ITALY,900321,METINVEST TRAMETAL SpA,1,0,600,"S.GIORGIO DI NOGARO, UD",45.7923713,13.2245787,Exact,ITA0026
ITALY,900331,DUFERDOFIN-NUCOR SRL,4,0,2800,"SAN ZENO NAVIGLIO, BS",45.4777687,10.2064553,Exact,ITA0027
ITALY,900332,DUFERDOFIN-NUCOR SRL,1,0,500,"PALLAZENO, VB",45.9258794,8.5499179,Approximate,ITA0028
ITALY,900334,DUFERDOFIN-NUCOR SRL,2,0,1150,"GIAMMORO- MILAZZO, ME",38.203527,15.3011233,Exact,ITA0029
ITALY,900341,ACC. E FERR. STEFANA SpA,2,0,850,"NAVE, BS",45.5848123,10.2952241,Exact,ITA0030
ITALY,900361,RIVA ACCIAIO SpA,4,0,2220,"LESEGNO, CN",44.3883372,7.9419404,Exact,ITA0031
ITALY,900371,AFV BELTRAME,6,0,4050,"VICENZA, VL",45.5220407,11.4966383,Exact,ITA0032
ITALY,900372,AFV BELTRAME,1,0,70,"S.GIORGIO DI NOGARO, UD",45.7922237,13.2227613,Exact,ITA0033
ITALY,900374,AFV BELTRAME,1,0,0,ROVIGO-ADRIA,45.0555487,12.0560381,Approximate,ITA0034
ITALY,900381,FERRIERA VALSABBIA,4,0,2650,"ODOLO, BS",45.642905,10.3801988,Exact,ITA0035
ITALY,900401,ACC. VENETE SpA,7,0,3470,"CAMIN, PADOVA",45.4185615,11.9063196,Exact,ITA0036
ITALY,900402,ACC. VENETE SpA,5,0,2230,"SAREZZO, BS",45.6491087,10.2054083,Exact,ITA0037
ITALY,900403,ACC. VENETE SpA,1,0,250,"MURA, BS",45.7004287,10.3631333,Exact,ITA0038
ITALY,900411,ACC. VALBRUNA SRL,6,0,705,VICENZA,45.5253909,11.500607,Exact,ITA0039
ITALY,900412,ACC. VALBRUNA SRL,8,0,730,BOLZANO,46.4812126,11.33492,Exact,ITA0040
ITALY,900421,FORONI SpA,9,0,0,"GORLA MINORE, VA",45.6434898,8.8987103,Approximate,ITA0041
ITALY,900431,RIVA ACCIAIO SpA,1,0,350,"CERVENO, BS",46.0001362,10.3357224,Exact,ITA0042
ITALY,900432,RIVA ACCIAIO SpA,1,0,500,"SELLERO, BS",46.048166,10.3430575,Exact,ITA0043
ITALY,900451,METALCAM SpA,4,0,107,"BRENO, BS",45.9601688,10.3104914,Exact,ITA0044
ITALY,900461,METALGOI SpA,1,0,80,BRESCIA,45.5160719,10.2896518,Exact,ITA0045
ITALY,900471,MARCEGAGLIA SpA,5,0,1460,"GAZOLDO IPPOLITI, MN",45.2042195,10.5737188,Exact,ITA0046
ITALY,900472,MARCEGAGLIA SpA,1,0,300,"S.GIORGIO DI NOGARO, UD",45.7893985,13.2277836,Exact,ITA0047
ITALY,900473,MARCEGAGLIA SpA,11,0,8420,RAVENNA,44.4643865,12.2437277,Exact,ITA0048
ITALY,900481,EVRAZ PALINI & BERTOLI ,1,0,500,"S.GIORGIO DI NOGARO, UD",45.8065347,13.2144563,Exact,ITA0049
ITALY,900491,ITALFOND SpA,3,0,75,"BAGNOLO MELLA, BS",45.425655,10.1777922,Exact,ITA0050
ITALY,900501,ACC. ARVEDI SpA,19,0,20920,CREMONA,45.1474428,9.9433153,Exact,ITA0051
ITALY,900521,ACC. DI RUBIERA SpA,8,0,240,CASALGRANDE,44.6259352,10.777898,Exact,ITA0052
ITALY,900531,ACC. DI SICILIA SpA,3,0,1450,"CATANIA, SICILIA",37.4377762,15.0306166,Exact,ITA0053
ITALY,900554,SAFAS,3,0,8,"ALTAVILLA, VI",45.5064247,11.4457943,Exact,ITA0054
ITALY,900561,FERROSIDER SpA,1,0,250,"OSPITALETTO, BS",45.5553658,10.0632775,Exact,ITA0055
ITALY,900571,ASO SIDERURGICA,4,0,200,"OSPITALETTO, BS",45.5476664,10.084854,Exact,ITA0056
ITALY,900581,ARCELORMITTAL AVELLINO,1,0,104,"LUOGOSANO, AV",40.9770881,14.9720558,Exact,ITA0057
ITALY,900601,FERRIERA VALSIDER,2,0,670,"VALLESE D. OPPEANO, VR",45.3442068,11.0646038,Exact,ITA0058
ITALY,900701,NLMK VERONA  SpA,5,0,1300,"VALLESE D. OPPEANO, VR",45.3422266,11.0665399,Exact,ITA0059
ITALY,900791,RODACCIAI SpA,2,0,400,SIRONE,45.7981536,9.3018794,Exact,ITA0060
ITALY,900801,OFFICINE DI CROCETTA,1,0,0,CROSETTA D. MONTELLO,45.8186766,12.013373,Exact,ITA0061
ITALY,900811,FERALPI CALVISANO SpA,2,0,1200,"LONATO, BS",45.4626999,10.455439,Exact,ITA0062
ITALY,900821,OLIFER-ACP SPA,5,0,850,"CIVIDATE AL PIANO, BG",45.5290627,9.8373373,Exact,ITA0063
ITALY,900831,ARINOX SpA,8,0,26,"SESTRI LEVANTE, GE",44.2633378,9.4259563,Exact,ITA0064
ITALY,900841,ILVA SpA ,1,0,200,"PATRICA, FR",41.5916799,13.2427548,Approximate,ITA0065
ITALY,900851,ITALIANA COKE,1,0,460,S. GIUSEPPE DI CAIRO,44.3788635,8.2871418,Exact,ITA0066
ITALY,900871,OFFICINE TECNOSIDER,1,0,250,"S.GIORGIO DI NOGARO, UD",45.7690085,13.231144,Exact,ITA0067
ITALY,900881,FORGIATURA A. VIENNA,1,0,0,RHO (MI),45.5388536,9.0734975,Exact,ITA0068
ITALY,900891,DUFERCO-FERALPI,1,0,300,"CALEOTTO, LECCO",45.8478234,9.4010577,Exact,ITA0069
GREECE,1000011,SOVEL SA,6,0,4800,ALMYROS-MAGNISIA,39.1686216,22.8379203,Exact,GRC0001
GREECE,1000031,HELLENIC HALYVOURGIA SA,4,0,1300,VELESTINO,39.3809141,22.7451966,Approximate,GRC0002
GREECE,1000061,HALYVOURGIKI SA,5,0,3000,ELEUSIS,38.0547726,23.534808,Exact,GRC0003
GREECE,1000091,HELLENIC STEEL SA,6,0,2315,THESSALONIKI,40.6856061,22.8685094,Exact,GRC0004
GREECE,1000111,HELLENIC HALYVOURGIA SA,5,0,1600,ASPROPYRGOS,38.0341182,23.5927443,Exact,GRC0005
GREECE,1000151,SIDENOR SA,5,0,2300,THESSALONIKI,40.7036645,22.8124732,Exact,GRC0006
SPAIN,1100101,ARCELORMITTAL ASTURIAS,20,0,21910,AVILES,43.553847,-5.86508,Exact,ESP0001
SPAIN,1100102,ARCELORMITTAL ASTURIAS,14,2,18270,GIJON,43.521929,-5.733342,Exact,ESP0002
SPAIN,1100121,ARCELORMITTAL SAGUNTO ,8,0,6060,"SAGUNTO, VALENCIA",39.650159,-0.234622,Exact,ESP0003
SPAIN,1100181,ARCELORMITTAL SESTAO,8,0,8300,"SESTAO, BILBAO",43.314385,-3.001274,Exact,ESP0004
SPAIN,1100211,ACERINOX S.A.,28,0,6505,"LOS BARRIOS, CADIZ",36.181024,-5.430309,Exact,ESP0005
SPAIN,1100221,CELSA,9,0,8800,"CASTELLBISBAL, BARCELONA",41.453633,1.980387,Exact,ESP0006
SPAIN,1100231,CELSA NERVACERO S.A.,4,0,4100,BILBAO,43.30806,-3.026309,Exact,ESP0007
SPAIN,1100241,ARCELORMITTAL GIPUZKOA S.L.,4,0,4280,OLABERRIA,43.039998,-2.217839,Exact,ESP0008
SPAIN,1100422,SID. BALBOA S.A.,6,0,5150,JEREZ DE LOS CABALLEROS II,38.326554,-6.767687,Exact,ESP0009
SPAIN,1100582,SIDENOR SPAIN,7,0,4110,"BASAURI, VIZCAYA",43.22933,-2.887294,Exact,ESP0010
PORTUGAL,1200101,SN LONGOS S.A.,5,0,4200,SEIXAL,38.6288057,-9.0824196,Exact,PRT0001
PORTUGAL,1200102,SN LONGOS S.A.,5,0,2300,MAIA,41.2293071,-8.6007364,Exact,PRT0002
PORTUGAL,1200121,CSN LUSOSIDER,3,0,1100,SEIXAL,38.6142839,-9.0694788,Exact,PRT0003
PORTUGAL,1200301,BÌÐLLINGHAUS STEEL,1,0,25,VIEIRA DE LEIRIA,39.8718186,-8.9413888,Exact,PRT0004
SWITZERLAND,1400101,STAHL GERLAFINGEN AG,7,0,2990,GERLAFINGEN,47.1715561,7.5603414,Exact,CHE0001
SWITZERLAND,1400151,SWISS STEEL AG,6,0,2650,EMMENBRÌÏCKE,47.0711229,8.2660748,Exact,CHE0002
AUSTRIA,1500101,VOESTALPINE STAHL,40,4,52000,LINZ,48.2783335,14.3193583,Exact,AUT0001
AUSTRIA,1500151,VA STAHL DONAWITZ GMBH,10,2,8290,DONAWITZ,47.3798915,15.0572854,Exact,AUT0002
AUSTRIA,1500161,VOESTALPINE WIRE ROD AUSTRIA GMBH,3,0,615,DONAWITZ,47.3907944,15.0413113,Exact,AUT0003
AUSTRIA,1500171,VA SCHIENEN GMBH,1,0,550,DONAWITZ,47.3828568,15.0529804,Exact,AUT0004
AUSTRIA,1500181,STAHL JUDENBURG GMBH,1,0,65,JUDENBURG,47.1737135,14.6647364,Exact,AUT0005
AUSTRIA,1500201,BÌÐHLER EDELSTAHL GMBH,22,0,988,KAPFENBERG,47.4440644,15.2830786,Exact,AUT0006
AUSTRIA,1500211,BÌÐHLER BLECHE GMBH,2,0,28,MÌÏRZZUSCHLAG,47.60687,15.67171,Approximate,AUT0007
AUSTRIA,1500221,VOESTALPINE PRECISION STRIP ,4,0,0,BOEHLERWERK,47.98599,14.74813,Approximate,AUT0008
AUSTRIA,1500222,VOESTALPINE PRECISION STRIP ,4,0,15,KEMATEN,47.2549263,11.2737976,Approximate,AUT0009
AUSTRIA,1500311,BREITENFELD EDELSTAHL,9,0,1035,MITTERDORF,47.5345049,15.5006443,Exact,AUT0010
AUSTRIA,1500321,ST.+WW. MARIENHÌÏTTE,4,0,1015,GRAZ,47.070714,15.439504,Approximate,AUT0011
AUSTRIA,1500402,WUPPERMANN AUSTRIA,1,0,100,JUDENBURG,47.1734156,14.6544706,Exact,AUT0012
NORWAY,1700101,CELSA ARMERINGSSTAL AS,5,0,3100,MO-I-RANA,66.3126873,14.1646985,Exact,NOR0001
SWEDEN,1800011,LKAB,3,0,11600,KIRUNA,67.8401082,20.1826925,Exact,SWE0001
SWEDEN,1800012,LKAB,2,0,8300,MALMBERGET,65.5616642,22.2142433,Exact,SWE0002
SWEDEN,1800013,LKAB,1,0,3600,SVAPPAVAARA,67.6376468,21.0082297,Exact,SWE0003
SWEDEN,1800051,SSAB EUROPE ,7,,9920,LULEA,65.5616642,22.2142433,Exact,SWE0004
SWEDEN,1800052,SSAB EUROPE ,8,0,6750,BORLÌãNGE,60.4864386,15.4446213,Exact,SWE0005
SWEDEN,1800053,SSAB EUROPE ,1,0,140,FINSPANG,58.7144183,15.7632185,Exact,SWE0006
SWEDEN,1800061,SSAB EUROPE ,9,2,9680,ÌÐXELÌÐSUND,58.6797738,17.1229173,Exact,SWE0007
SWEDEN,1800101,FAGERSTA STAINLESS,1,0,80,FAGERSTA,60.0042641,15.7846909,Exact,SWE0008
SWEDEN,1800122,OY OVAKO AB,5,0,2085,SMEDJEBACKEN,60.1379913,15.4097368,Exact,SWE0009
SWEDEN,1800123,OY OVAKO AB,2,0,240,BOXHOLM,58.194711,15.0353373,Exact,SWE0010
SWEDEN,1800141,OY OVAKO AB,3,0,1400,HOFORS,60.5459526,16.2819113,Exact,SWE0011
SWEDEN,1800142,OY OVAKO AB,2,0,300,HÌãLLEFORS,59.7881477,14.5022873,Exact,SWE0012
SWEDEN,1800151,ERASTEEL KLOSTER AB,4,0,120,SÌÐDERFORS,59.2236507,14.4266043,Exact,SWE0013
SWEDEN,1800152,ERASTEEL KLOSTER AB,1,0,10,LANGSHYTTAN,60.4519396,16.0335421,Exact,SWE0014
SWEDEN,1800171,UDDEHOLMS AB,12,0,452,HAGFORS,60.027762,13.6901618,Exact,SWE0015
SWEDEN,1800181,OUTOKUMPU STAINLESS,8,0,3310,AVESTA,60.1481972,16.1680529,Exact,SWE0016
SWEDEN,1800182,OUTOKUMPU STAINLESS,2,0,275,DEGERFORS,59.2239727,14.4271763,Exact,SWE0017
SWEDEN,1800183,OUTOKUMPU STAINLESS,3,0,145,"NYBY MILL, TORSHÌãLLA",59.4306186,16.4621493,Exact,SWE0018
SWEDEN,1800191,UDDEHOLMS AB,3,0,7,MUNKFORS,60.027762,13.6901618,Exact,SWE0019
SWEDEN,1800221,SANDVIK MATERIALS TECHNOLOGY,14,0,765,SANDVIKEN,60.6118636,16.7862883,Exact,SWE0020
SWEDEN,1800241,CARPENTER POWDER P.,2,0,0,TORSHÌãLLA,59.4212965,16.4769698,Approximate,SWE0021
SWEDEN,1800261,COGENT SURAHAMMARS BRUKS AB,2,0,240,SURAHAMMAR,59.7040473,16.2077952,Exact,SWE0022
SWEDEN,1800301,SCANA STEEL BJÌÐRNEBORG AB,3,0,325,BJÌÐRNEBORG,59.2418502,14.2381245,Exact,SWE0023
FINLAND,1900011,OY OVAKO AB,6,0,1970,IMATRA,61.1510488,28.7965383,Exact,FIN0001
FINLAND,1900052,FNSTEEL AB,2,0,400,DALSBRUK,60.0175545,22.4998213,Exact,FIN0002
FINLAND,1900101,SSAB EUROPE ,13,2,13340,RAAHE,64.6544033,24.4350953,Exact,FIN0003
FINLAND,1900121,SSAB EUROPE,7,0,4000,HAEMEENLINNA,60.9713389,24.5332355,Exact,FIN0004
FINLAND,1900122,SSAB EUROPE,1,0,120,KANKAANPÌãÌã,61.8126542,22.3751546,Approximate,FIN0005
FINLAND,1900201,OUTOKUMPU OY,22,0,11500,TORNIO,65.7701239,24.1874529,Exact,FIN0006
TURKEY,2000011,ICDAS CELIK,2,0,1000,"GÌÏNESLI, ISTANBUL",41.0082376,28.9783589,Exact,TUR0001
TURKEY,2000012,ICDAS CELIK,9,0,8500,KARABIGA I,40.440554,27.1318434,Exact,TUR0002
TURKEY,2000021,ASSAN DEMIR AS (KIBAR),1,0,120,"KARTAL, ISTANBUL",40.9184004,29.2204548,Approximate,TUR0003
TURKEY,2000022,ASSAN DEMIR AS (KIBAR),1,0,150,"DILOVASI GEBZE, KOCAELI",40.787622,29.544158,Exact,TUR0004
TURKEY,2000031,CEMTAS AS,6,0,920,BURSA,40.1885281,29.0609636,Exact,TUR0005
TURKEY,2000041,CAG CELIK I&S INC,1,0,150,KARABÌÏK,41.235267,32.645679,Exact,TUR0006
TURKEY,2000051,EREGLI DEMIR CELIK ,32,2,27790,EREGLI,41.2612122,31.4160126,Exact,TUR0007
TURKEY,2000053,EREGLI DEMIR CELIK ,1,0,1300,DIVRIGI,41.279909,31.4202599,Exact,TUR0008
TURKEY,2000061,TAT METAL,8,0,2370,EREGLI,41.279909,31.4202599,Exact,TUR0009
TURKEY,2000072,COLAKOGLU METALURJI,8,0,16800,"GEBZE, KOCAELI",40.768481,29.527244,Exact,TUR0010
TURKEY,2000081,CER CELIK,8,0,2350,IZMIR,38.428979,27.220468,Exact,TUR0011
TURKEY,2000091,MKE CELIK FABRIKASI,3,0,360,KIRIKKALE,39.817005,33.4852571,Exact,TUR0012
TURKEY,2000102,ISKENDERUN DEMIR CELIK,18,4,36520,ISKENDERUN,36.74592,36.210326,Exact,TUR0013
TURKEY,2000112,IZMIR DEMIR CELIK,5,0,5260,"ALIAGA, IZMIR",38.739253,26.9265012,Exact,TUR0014
TURKEY,2000121,ASIL CELIK TICARET,9,0,3875,"ORHANGAZI, BURSA",40.424523,29.269766,Exact,TUR0015
TURKEY,2000131,NURSAN METALURJI END.,5,0,5600,ISKENDERUN,36.584673,36.1756161,Approximate,TUR0016
TURKEY,2000141,KÌÏRÌÏM DEMIR,1,0,440,"GEBZE, KOCAELI",40.9329106,29.5339711,Approximate,TUR0017
TURKEY,2000151,KARABÌÏK DEMIR CELIK,22,5,16487,KARABÌÏK,41.2093968,32.6365729,Exact,TUR0018
TURKEY,2000161,EGE CELIK,10,0,5920,"ALIAGA, IZMIR",38.4410099,27.166454,Exact,TUR0019
TURKEY,2000172,EKINCILER DEMIR CELIK,4,0,4100,ISKENDERUN,36.6672164,36.216972,Exact,TUR0020
TURKEY,2000181,KROMAN CELIK SAN AS,12,0,8300,"DARICA, KOCAELI",40.7984668,29.376095,Exact,TUR0021
TURKEY,2000191,YESILYURT DEMIR CELIK,4,0,4620,SAMSUN,41.2256511,36.4493034,Exact,TUR0022
TURKEY,2000231,CEBITAS D.C.E. A.S.,4,0,2600,"ALIAGA, IZMIR",38.740638,26.9503819,Exact,TUR0023
TURKEY,2000243,DILER DEMIR CELIK,5,0,5100,"DILOVASI, KOCAELI",40.7838446,29.5341749,Exact,TUR0024
TURKEY,2000251,YAZICI DEMIR CELIK (DILER),4,0,3700,ISKENDERUN,36.584673,36.1756161,Approximate,TUR0025
TURKEY,2000261,EGE MET.DEMIR CELIK,4,0,2600,"ALIAGA, IZMIR",38.4325118,27.1856585,Exact,TUR0026
TURKEY,2000271,BORCELIK CELIK,9,0,5190,"GEMLIK, BURSA",40.4110813,29.0887659,Exact,TUR0027
TURKEY,2000281,SIVAS DEMIR CELIK,5,0,2560,"SIVAS, ANATOL",39.5963508,37.0750822,Exact,TUR0028
TURKEY,2000292,TEZCAN GALVANIZ A.S.,14,0,5150,"GEBZE, KOCAELI",40.7171924,30.0393839,Exact,TUR0029
TURKEY,2000301,KAPTAN DEMIR CELIK,3,0,3600,MARMAR EREGLISI,41.012039,27.953374,Exact,TUR0030
TURKEY,2000351,MMK METALÌÏRJI SANAYI,2,0,650,ISTANBUL,41.0082376,28.9783589,Approximate,TUR0031
TURKEY,2000401,CORUS YASAN A.S.,1,0,70,BOLGESI ADAPAZARI,40.788855,30.405954,Exact,TUR0032
TURKEY,2000411,COAT COIL A.S.,1,0,60,"GEBZE, KOCAELI",40.855715,29.426536,Exact,TUR0033
TURKEY,2000421,ASSAN DEMIR AS (KIBAR),1,0,80,"MUALLIMKOY-GEBZE, KOCAELI",40.791724,29.490399,Approximate,TUR0034
TURKEY,2000431,KOLORMETAL,1,0,50,"CORLU, TEKIRDAG",41.155812,27.8137319,Exact,TUR0035
TURKEY,2000451,ÌÐZKAN DEMIR CELIK,5,0,3300,"ALIAGA, IZMIR",38.7373965,26.9506682,Exact,TUR0036
TURKEY,2000461,TOSCELIK,6,0,6780,ISKENDERUN,36.6672161,36.2081958,Exact,TUR0037
TURKEY,2000471,GOKTAS METAL,2,0,450,"GEBZE, KOCAELI",40.8001624,29.4992801,Exact,TUR0038
TURKEY,2000481,YOLBULAN METALURJI,4,0,6400,HATAY,36.7853724,36.2145504,Exact,TUR0039
TURKEY,2000511,POSCO ASSAN TST,4,0,700,"IZMIT, KOCAELI",40.7762888,30.0446217,Exact,TUR0040
TURKEY,2000531,GAZI METAL MAMÌÏLLERI,3,0,1050,"KARASU, SAKARYA",41.10558,30.675009,Exact,TUR0041
TURKEY,2000551,TOSYALI TOYO CELIK A.S.,6,0,2385,OSMANIYE,37.0165463,36.119338,Exact,TUR0042
TURKEY,2000561,BASTUG CELIK,1,0,450,HATAY,36.4018488,36.3498097,Approximate,TUR0043
TURKEY,2000571,YOLBULAN METAL,1,0,350,HATAY,36.7853724,36.2167444,Exact,TUR0044
POLAND,2300011,GONAR Sp.z o.o.,4,0,260,KATOWICE,41.096511,20.0230363,Exact,POL0001
POLAND,2300021,HUTA BATORY Sp.z o.o.,2,0,290,CHORZOW,50.2660384,18.9604229,Exact,POL0002
POLAND,2300031,ISD HUTA CZESTOCHOWA Sp.z o.o.,5,0,3950,CZESTOCHOWA,50.2724913,18.9376231,Exact,POL0003
POLAND,2300041,HUTA BANKOWA Sp.z o.o.,1,0,150,DABROWA GORNICZA,50.7834274,19.1634623,Exact,POL0004
POLAND,2300051,ARCELORMITTAL POLAND S.A.,4,0,850,SOSNOWIEC,50.3253155,19.1725619,Exact,POL0005
POLAND,2300061,ZAKLAD WALCOWNICZY PROFIL SA,1,0,350,KRAKOW,50.2645862,19.1644095,Exact,POL0006
POLAND,2300081,ARCELORMITTAL POLAND S.A.,2,0,510,SWIETOCHLOWICE,50.0880136,20.0981746,Exact,POL0007
POLAND,2300091,ARCELORMITTAL POLAND HUTA KROLEWSKA,3,0,200,CHORZOW,50.2891507,18.9084406,Exact,POL0008
POLAND,2300101,FERROSTAL LABEDY Sp.z o.o.,4,0,1160,GLIWICE,50.3039518,18.9558916,Exact,POL0009
POLAND,2300111,ARCELORMITTAL POLAND S.A.,13,1,14928,KRAKOW,50.3556147,18.6104805,Exact,POL0010
POLAND,2300121,CELSA HUTA OSTROWIEC Sp.z o.o.,3,0,0,OSTROWIEC FORG.PLANT,50.0837992,20.0740091,Exact,POL0011
POLAND,2300122,CELSA HUTA OSTROWIEC Sp.z o.o.,5,0,4350,OSTROWIEC,50.9492394,21.4346523,Exact,POL0012
POLAND,2300131,HUTA POKOJ SA,2,0,240,RUDA SLASKA,50.9492394,21.4346523,Exact,POL0013
POLAND,2300151,ARCELORMITTAL WARSZAWA Sp.z o.o.,5,0,3500,WARSZAWA,50.2920204,18.8678042,Exact,POL0014
POLAND,2300171,CMC ZAWIERCIE SA,9,0,5730,ZAWIERCIE,52.2956499,20.9222564,Exact,POL0015
POLAND,2300191,ARCELORMITTAL POLAND S.A.,14,2,32300,DABROWA GORNICZA,50.4917574,19.4538088,Exact,POL0016
POLAND,2300201,KOKSOWNIA PRZYJAZN ,3,0,3270,DABROWA GORNICZA,50.3427643,19.263438,Exact,POL0017
POLAND,2300211,HUTA STALI JAKOSCIOWYCH SA,7,0,827,STALOWA WOLA,50.3404891,19.3293927,Exact,POL0018
POLAND,2300221,Z.K. WALBRZYCH,2,0,630,WALBRZYCH,50.5557211,22.0511622,Exact,POL0019
POLAND,2300231,K. KOKSOCHEM. ZABRZE,1,0,350,"RADLIN, ZABRZE",50.7552531,16.240802,Exact,POL0020
POLAND,2300232,K. KOKSOCHEM. ZABRZE,1,0,240,"JADWIGA, ZABRZE",50.0381164,18.4854713,Exact,POL0021
POLAND,2300233,K. KOKSOCHEM. ZABRZE,1,0,240,"DEBIENSKO, ZABRZE",50.1763283,18.7160855,Approximate,POL0022
POLAND,2300261,ARCELORMITTAL POLAND S.A.,1,0,4200,ZDZIESZOWICE,50.42422,18.12477,Approximate,POL0023
POLAND,2300271,BGH POLSKA,2,0,67,KATOWICE,50.4204975,18.1314585,Exact,POL0024
POLAND,2300281,STALPRODUKT SA,4,0,290,BOCHNIA,50.2682716,19.0006602,Exact,POL0025
POLAND,2300301,KOKSOWNIA CZESTOCHOWA  NOWA,1,0,400,CZESTOCHOWA,49.9852196,20.4404541,Exact,POL0026
POLAND,2300311,"HW PIETRZAK SA, BATORY MILL",1,0,180,CHORZOW,50.7991518,19.1844721,Exact,POL0027
CZECH REPUBLIC,2400021,WAYMAN-GORDON S.R.O.,6,0,16,KLADNO,50.1416986,14.1067465,Approximate,CZE0001
CZECH REPUBLIC,2400031,ARCELORMITTAL OSTRAVA,18,4,21900,OSTRAVA,50.151393,14.1520687,Exact,CZE0002
CZECH REPUBLIC,2400041,TRINECKE ZELEZARNY,21,2,17358,TRINEC,49.7952178,18.3033513,Exact,CZE0003
CZECH REPUBLIC,2400042,TRINECKE ZELEZARNY,1,0,300,KLADNO,49.6881432,18.6450508,Exact,CZE0004
CZECH REPUBLIC,2400043,TRINECKE ZELEZARNY,1,0,60,BOHUMIN,50.1501727,14.1534138,Exact,CZE0005
CZECH REPUBLIC,2400051,VITKOVICE STEEL,2,0,820,OSTRAVA,49.8179346,18.2695254,Exact,CZE0006
CZECH REPUBLIC,2400061,PILSEN STEEL,3,0,300,PLZEN,49.8211202,18.2445063,Exact,CZE0007
CZECH REPUBLIC,2400071,KRALODVORSKE ZELEZ,3,0,140,KRALUV DVUR,49.7438576,13.3579624,Exact,CZE0008
CZECH REPUBLIC,2400081,ARCELORMITTAL OSTRAVA,1,0,120,FRYDEK-MISTEK,49.9453714,14.0414309,Exact,CZE0009
CZECH REPUBLIC,2400091,VITKOVICE HEAVY MACHINERY A.S.,5,0,360,OSTRAVA,49.7804104,18.2820573,Exact,CZE0010
CZECH REPUBLIC,2400101,COMAX SPOL S.R.O.,1,0,40,VELVARY,49.8074454,18.2520943,Exact,CZE0011
