uid,latitude,longitude,reported_capacity,num_labelers,plant_type,production_type,plant_area_mean,plant_area_median,plant_area_max,kiln_area_mean,kiln_area_median,kiln_area_max
PRT0005,37.135933,-8.100041,,3,Integrated,Dry,149297.29386393103,185371.98514290355,211738.02048042865,315.00950030556396,336.3645170932388,363.1473190034809
PRT0006,40.289074,-8.418212,,3,Integrated,Dry,281374.269138057,299424.16107161733,305362.1180828129,924.6713299657328,985.179954890065,1057.4146617168817
PRT0007,39.685773,-8.905132,1.5,3,Integrated,Dry,242645.66424288257,239501.43800620298,287526.67654543096,521.511655319287,489.1242468557589,614.8638347752501
PRT0008,39.655677,-8.987387,0.62,3,Integrated,Dry,240051.80845931463,151568.12186517086,431434.88511141326,191.87820009503625,187.3019319757674,236.88272869644337
PRT0009,38.501466,-8.935936,2.0,3,Integrated,Dry,128849.76669674397,117406.54247739507,163161.93548554904,919.9785696381823,794.6473635007163,1197.528785499379
PRY0001,-22.17468,-57.956166,,2,Integrated,Dry,169753.03663089866,169753.03663089866,267331.4532425407,407.2588360319738,407.2588360319738,437.9991450697596
PRY0002,-25.108222,-57.537517,0.75,3,Integrated,Dry,374582.25152314175,330053.292676678,716204.5852016489,147.17347836389075,153.51826109150406,155.42959802048898
PRY0003,-25.497122,-57.565086,,2,Grinding,Wet,155116.11322590063,155116.11322590063,163216.86954160867,0.0,0.0,0.0
QAT0001,24.972634,51.567064,,2,Grinding,Wet,309680.1349389412,309680.1349389412,481507.2338309149,0.0,0.0,0.0
QAT0002,25.146484,50.930064,,2,Integrated,Dry,1105621.9064514677,1105621.9064514677,1924392.188532685,447.2919009692878,447.2919009692878,477.37905612762364
QAT0006,25.194916,50.849577,,3,Integrated,Dry,1303359.0887872665,1339812.0679084586,1707773.827084654,1178.8819102480822,1214.4158229200289,1289.0734381876805
REU0001,-20.927646,55.289803,,3,Grinding,Wet,192778.62931303243,131281.8991405169,358787.59334217454,0.0,0.0,0.0
ROU0001,45.952598,25.283033,,3,Integrated,Dry,289679.8773651636,235707.2922697826,404479.8905914498,595.2695892017487,591.9109924355328,661.6726231791434
ROU0002,44.240604,28.310338,,3,Integrated,Dry,498865.41090849764,490101.6250752735,679055.5375087567,892.7417418808965,953.0593924175619,954.944277000398
ROU0003,45.050447,23.227145,,3,Grinding,Wet,324021.7147207367,319495.2282723556,358720.0845745649,0.0,0.0,0.0
ROU0004,45.95512,22.8678,,2,Integrated,Dry,287542.86228808097,287542.86228808097,294240.0698622507,488.6560262091418,488.6560262091418,589.919846693885
ROU0005,45.121772,25.416704,,3,Integrated,Dry,166218.51498647593,160163.52296113572,181657.60174227634,585.1375012446435,573.2202194373076,630.761735754799
ROU0006,46.904658,26.073971,,2,Grinding,Wet,83671.74937666625,83671.74937666625,152348.64942023085,0.0,0.0,0.0
ROU0007,47.037724,22.332579,,3,Integrated,Dry,294144.6590594832,205007.0282823579,495649.95781326614,454.62083472515474,465.18661517522236,479.09451414926383
ROU0008,45.290498,25.110988,,3,Integrated,Dry,332096.08708096645,327201.73304276064,423613.2487437081,303.9085451795386,300.9751994632877,324.7797292903101
ROU0009,46.560848,23.781376,,3,Grinding,Wet,188964.98908033012,199721.31215013875,204869.11447173986,0.0,0.0,0.0
RUS0002,53.838652,85.528192,,2,,Wet,320736.62258179166,320736.62258179166,382302.3575783812,365.1266885905309,365.1266885905309,730.2533771810618
RUS0006,59.127237,31.680077,,3,Grinding,Wet,94654.51186718828,93821.02979811,107330.33460857488,0.0,0.0,0.0
RUS0007,54.245925,38.871206,,3,Integrated,Dry,280150.58610969817,279991.95402601454,290693.0835924956,266.4422651855162,270.0615987687741,272.6235464033888
RUS0008,56.227394,90.409886,,3,Integrated,Wet,3508130.6035169004,3888943.8516595466,4459200.604525408,7432.663624850101,5401.005399558576,13412.779577713109
RUS0009,54.873651,61.196847,1.0,2,Grinding,Wet,933078.3829869037,933078.3829869037,1698377.4451021543,0.0,0.0,0.0
RUS0011,53.6638,55.970997,1.8,3,Integrated,Dry,497032.29040353245,578015.3860755437,579123.7036006221,204.51740534526357,206.4689137038292,219.6102817148688
RUS0012,62.945251,40.194763,1.419,3,Integrated,Wet,542410.565741277,509616.57368449174,996763.3524445532,1529.580939967539,1457.743352203248,1994.6376294973707
RUS0013,51.257872,37.762677,4.533,3,Integrated,Wet,628481.1085997192,778818.191802122,808735.7392194717,6250.711920572014,6222.072849085369,7478.246959824724
RUS0014,50.610789,36.555284,4.138999999999999,3,Integrated,Wet,510711.26916041475,505791.15079877706,769088.5259689166,4783.578790810804,4941.738817855807,5081.600253590925
RUS0015,53.445099,34.407597,4.699,3,Integrated,Wet,546144.8086591341,353524.48489653895,1008171.0650772118,3609.1185704888235,3015.810641222826,5735.216768177056
RUS0016,44.125712,42.00998,3.4,3,Integrated,Wet,376393.49091169384,510106.788562869,525171.5281047572,4395.459400968161,4706.095771141309,4852.416510065141
RUS0018,54.783097,58.201148,1.774,3,Integrated,Dry,400287.82673552434,413668.4948724987,584083.3964235729,943.5176997174191,982.8044551303702,1051.0099222486735
RUS0019,52.664946,39.632835,2.302,3,Integrated,Dry,683162.5285896579,704687.7463435787,712757.4218453099,586.3358421974684,574.6691588677011,723.2946849196053
RUS0020,57.46959,60.145025,1.3319999999999999,3,Integrated,Dry,298568.1886011358,288757.0206046054,475039.3489917351,303.8418661033347,305.093075776103,328.34437330700376
RUS0021,54.155892,48.360166,2.708,3,Integrated,Wet,1027739.4713343357,722647.6411908463,1826101.5016585013,3563.7740617281906,3771.2198753021084,4033.009883048654
RUS0022,59.529312,34.14676,2.5980000000000003,3,Integrated,Wet,955423.2262243116,672291.8088338245,1737063.0000996666,2498.5882556858433,2704.553493389487,2799.571570915539
RUS0023,50.378073,39.633608,3.075,3,Integrated,Dry,507927.3753782766,502481.40364725713,569333.5410477265,381.13148806900034,419.6744211255231,430.8655029159158
RUS0024,54.213699,38.922525,2.154,3,Integrated,Wet,342096.73910441686,364794.6757923353,391362.1503105896,3636.0888947019175,3426.1302114807904,4572.785431616767
RUS0025,54.003473,48.738773,2.365,3,Integrated,Dry,126679.12550499855,126558.39475385543,141023.82158605737,123.97984191318521,132.6072288524675,239.33229688708815
RUS0028,53.421121,49.4198,2.01,3,Integrated,Wet,124091.74664711283,115898.31464300457,154003.6714351958,1798.54351700879,1739.5692084679279,1940.5736040799386
RUS0029,50.7114101,86.8572186,,2,Grinding,Wet,21881.907686707655,21881.907686707655,36631.170883481886,0.0,0.0,0.0
RUS0030,58.392181,58.327614,,3,Integrated,Wet,326065.63574144576,224097.12532412563,545614.5503530542,4382.299314377635,4705.261565524064,4896.828490265525
RUS0032,59.112037,28.191385,1.2,3,Integrated,Dry,517500.9520339246,610832.2939854258,655852.3210521275,156.68166460340944,214.70483831561342,255.3401554946149
RUS0033,54.482932,37.341077,2.0,3,Integrated,Dry,240762.09214946104,164032.08646810547,425692.57904061966,307.2349468975659,292.0095902114069,353.0279947845323
RUS0034,52.051961,47.440041,,3,Integrated,Wet,358386.84303495183,404070.22439172096,490738.29462817777,3702.9173297711072,3365.3741133478584,4461.457704980174
RUS0035,55.061288,38.83226,2.5,3,Integrated,Dry,569646.2632229822,547825.9286095299,961014.8672941177,413.2169385112113,411.86099707572043,457.0077011831872
RUS0037,54.657804,83.307465,,3,Integrated,Dry,397482.99528237805,423415.6062199707,531526.7662186008,3753.9645708852713,3725.1847078292,5044.536055901695
RUS0038,59.549281,150.787437,,3,Grinding,Wet,65047.13128471746,62329.81989546488,72250.38561583738,0.0,0.0,0.0
RUS0039,50.094007,43.237692,,3,Integrated,Dry,522770.0241903741,381586.64597452735,873096.9809434605,2013.3703060270152,1684.5543264735606,2967.8738901518063
RUS0041,53.792664,87.113177,0.40700000000000003,3,Integrated,Dry,223141.29174765933,160500.95959539036,391262.7876605615,987.4483056619994,957.2183000884179,1189.9878346331607
RUS0043,54.48167,36.807864,,3,Integrated,Dry,526147.2374343588,469942.26705314114,800972.4946706166,299.8971237119763,295.74196793507787,405.7056777121082
RUS0046,55.256667,38.746216,,3,Integrated,Wet,344485.77370615606,319989.9781414934,649260.3046176916,1342.6485558408795,1420.9919430521259,1466.6226103779031
RUS0047,53.470439,58.984563,,3,Integrated,Wet,415016.4499723408,431347.89564812015,436726.68038176955,1693.1508172812016,1548.808456462144,2187.0902139186637
RUS0049,55.252357,61.448978,,3,Integrated,Wet,283537.286180746,265727.1694441334,321402.19868558226,580.9453965028633,558.0293567168337,701.9301929235269
RUS0050,59.912757,32.358823,,3,Integrated,Wet,490009.011640356,572861.1330096207,683904.6808297257,337.2019310601782,436.99948315809115,574.6063100224434
RUS0051,54.445485,45.870756,10.642999999999999,3,Integrated,Wet,850136.3339035023,809390.1597355135,982138.0645602469,4572.775826520309,4915.268780681262,5177.261314425857
RUS0053,69.320995,88.250922,,3,Grinding,Wet,257838.3457279991,285726.71395276947,298161.2447979144,0.0,0.0,0.0
RUS0055,44.727849,37.822901,,3,Integrated,Wet,158070.1095903953,163194.70387142466,180248.69297456794,2569.98791059242,2679.182165877922,2939.4601686351775
RUS0056,44.735317,37.807856,,3,Integrated,Wet,145265.9829309173,156223.54461337894,160059.13985760944,4052.7837997874303,3855.81966405146,4506.6313399367145
RUS0058,51.218763,58.384833,0.701,3,Grinding,Wet,300370.20420002204,244267.68700558643,451082.4278329322,0.0,0.0,0.0
RUS0059,56.868466,62.056043,3.5,3,Integrated,Wet,785960.9870188589,522503.5403864411,1509266.930743235,4765.2342566422,4837.388621100881,5775.769040827711
RUS0060,44.793019,37.693727,,3,Integrated,Dry,52284.84862759086,50937.04912232152,64915.78260640262,248.48974832442457,268.89247210040594,339.80176100316777
RUS0064,55.458169,37.567339,,3,Grinding,Wet,101759.20354122255,101187.97674730302,108620.52159294754,0.0,0.0,0.0
RUS0068,52.610353,103.900398,,3,Integrated,Wet,367561.81633412786,188371.7250891438,742082.8939285087,972.2714251630061,694.2976865457058,1731.8393173446611
RUS0069,55.97676,92.920567,,3,Integrated,Wet,356868.4929090374,230199.70245474303,636823.7288582675,2053.4870120223677,2170.4278304752565,2221.4321371179835
RUS0070,51.992432,106.590987,,3,Integrated,Wet,137937.1248935332,138620.92511793927,146705.13079386155,1637.73930921633,1547.078050396682,2263.7187543884456
RUS0071,55.30434,85.592562,,3,Integrated,Wet,831437.4727753582,663586.8954926365,1231627.2676442394,5405.618046660538,5574.10402583874,6030.506793656622
RUS0072,51.197441,58.233304,,3,Integrated,Dry,417455.60821072536,483755.85950718203,673852.1135211881,393.6983231302669,405.2676413872881,426.37009081876977
RUS0073,44.576776,132.782978,,3,Grinding,Wet,219757.32377490663,216815.79312534898,282914.318467879,0.0,0.0,0.0
RUS0075,49.004895,131.894633,,3,Grinding,Wet,375364.3286190727,422648.41589488863,435860.6512773231,591.7983219683547,0.0,1775.394965905064
RUS0076,48.246829,41.245132,,3,Grinding,Wet,154030.0450842573,170274.84221909952,206183.9517641138,32.298282120925116,0.0,96.89484636277535
RUS0078,67.633951,64.068035,,3,Grinding,Wet,405408.32864759676,322948.8343954845,627400.5457259116,0.0,0.0,0.0
RUS0079,61.401735,128.965384,,3,Grinding,Wet,298724.98133499705,115034.63983184414,686725.1480897005,0.0,0.0,0.0
RUS0081,59.061831,28.133623,2.602,3,Integrated,Dry,510621.5919547948,535317.7116752514,552570.8350382709,332.9260661575251,336.2047887970786,381.3933938288017
RUS0082,52.080261,47.482776,,3,Integrated,Dry,173218.99897168568,129039.98561823834,303950.6235195252,295.7949476019382,258.5409428936203,376.69140209973915
RUS0083,59.91005,32.358116,,3,Grinding,Wet,376500.17151851393,239903.51437647146,793025.5387846142,132.26400350833592,0.0,396.79201052500775
RWA0002,-2.607006,29.017681,,3,Integrated,Dry,164026.14861528523,119961.90379715037,264969.8960808954,173.23657266871487,147.57931113491125,239.04759014976852
SAU0003,31.414894,38.682657,,3,Integrated,Dry,831837.1165338944,1019972.5577974254,1128041.9472073787,638.0474319924526,581.0737927524901,752.9052538803923
SAU0004,22.552074,39.435698,,3,Integrated,Dry,645709.6447558358,645324.1843314049,695431.800834063,717.0921820289819,666.9682913470417,826.8511124835832
SAU0005,22.582119,39.083516,,3,Integrated,Dry,1218410.7019680445,1003434.4314957126,1717745.5386462868,2246.8663408969287,540.2260172511577,5741.81375835512
SAU0006,24.957424,45.544208,,3,Integrated,Dry,931693.0674652013,925506.0407536508,978710.3554079846,941.2756437927062,861.4484793132328,1213.5853174093888
SAU0007,27.191509,49.145316,,3,Integrated,Dry,930977.8618687268,949105.9551581503,1098623.7752832626,1006.5098974339509,983.1070321937334,1075.2691419030882
SAU0008,28.270347,43.195165,,3,Grinding,Dry,840495.2812625599,592058.282453168,1350807.3715898083,83.57929667123854,0.0,250.7378900137156
SAU0009,17.478649,43.773963,,3,Grinding,Wet,108724.16317589105,130296.38393912712,131765.75763406823,0.0,0.0,0.0
SAU0010,18.579151,45.356573,,3,Integrated,Dry,1035161.4193840785,1038177.8053153673,1044946.4739726915,464.0860123684391,617.6929394324931,774.5650976728243
SAU0011,31.436323,39.130651,,3,Integrated,Dry,1513013.7463130178,1212472.604669049,2292201.327131547,569.2705255142313,556.3497496679462,907.0340196996867
SAU0012,26.491848,43.963161,,3,Integrated,Dry,586799.621087077,534717.5472399038,796994.9972363143,928.3252268607819,1046.0223120227529,1163.1422398118514
SAU0014,25.680816,49.517435,,3,Integrated,Dry,1454099.1210087878,1435414.904690391,1538196.3073432087,2050.817067454994,1284.8474716750763,3796.4646435017967
SAU0015,24.302589,46.300176,,3,Integrated,Dry,91790.08938551974,102763.18645958176,112584.60817396994,180.4540431196812,185.27025230451795,211.87553967010203
SAU0016,19.52091,42.5382,,3,Integrated,Dry,604750.8026625324,714771.8731971907,788177.4826132889,747.2897372906044,631.0486075546356,993.0421717954584
SAU0017,19.288326,41.744553,,3,Integrated,Dry,810828.7208973989,633987.6955283317,1211786.2181071169,878.2022400151565,675.3355609434223,1440.4929317736346
SAU0018,16.736325,43.050926,,3,Integrated,Dry,412231.3279539868,307831.45181956026,713011.1541164498,349.9239271214083,310.564461838552,739.2073195256729
SAU0019,27.532753,35.538492,,3,Integrated,Dry,477548.9588830297,524430.8254199887,535208.3325919858,801.146192718019,656.673564213247,1097.3155642165545
SAU0020,20.713111,39.827264,,3,Integrated,Dry,505134.5264133933,473994.5560533967,828111.0210633916,347.247133608793,348.3686875647508,366.3154819995175
SAU0021,24.614268,46.776293,,3,Integrated,Dry,571636.8322169334,656927.215995942,666702.6139985498,3112.1945503102206,4106.975528193039,4275.107541887478
SAU0022,24.27617,37.56333,,3,Integrated,Dry,521116.6987046853,335573.2921503501,991646.9358376793,667.3029565427073,599.1751991052246,1019.8930146650665
SDN0001,17.618579,33.993368,,3,Integrated,Dry,1448407.4770950044,1504380.24309927,1521031.653676734,326.65838501914266,328.01650153686035,331.8781438350648
SDN0002,17.870399,33.839672,,3,Integrated,Dry,412777.22894259484,407402.7907186382,426333.2419666538,366.64042080542,337.85891002861933,433.24723771426403
SDN0003,17.626603,33.994291,,3,Integrated,Dry,985104.3740595282,992648.1191343768,1003979.4739708807,267.9587670301423,279.66816970226733,279.8019264046157
SDN0005,17.703691,33.802454,,3,Integrated,Dry,546707.7655647999,546809.2064692627,562949.4829707679,391.6967096272225,370.1021631607296,461.06612013560004
SDN0006,17.937454,34.046298,,3,Integrated,Dry,1327204.9975487771,1520243.4938883323,1528748.4884103332,447.0707107552906,443.5993934241829,542.2398090663013
SDN0008,13.170247,32.728836,,3,Integrated,Dry,215043.00090839513,249845.33266646712,305988.96927429293,253.1754423838845,270.42863516882744,281.66763064709755
SEN0001,14.664971,-17.010887,,3,Integrated,Dry,322692.2154196793,351400.72884742153,382684.88053652213,376.59095048946006,359.5924037561282,416.8166177949798
SEN0002,14.79656,-17.041497,1.5,3,Grinding,Dry,791289.1460682263,912416.3203352706,952030.4268681121,0.0,0.0,0.0
SEN0003,14.707185,-17.248087,,3,Integrated,Dry,217209.40205682628,213374.14296989085,304361.53704954433,473.4621542903895,422.8955709587674,636.8251822771031
SGP0001,1.321116,103.637592,,3,Grinding,Wet,20650.750369645408,20402.912162438508,22431.295621435667,0.0,0.0,0.0
SGP0002,1.418466,103.895495,,3,Grinding,Wet,19370.28041705588,26652.57892707909,27344.470722867678,0.0,0.0,0.0
SLE0001,8.489721,-13.204029,,3,Grinding,Wet,14587.973685740328,12134.337058522065,20242.207416866047,10.206473981289758,0.0,30.619421943869273
SLV0001,14.327109,-89.500665,1.7,3,Integrated,Dry,246638.97631862777,250553.74621058864,358335.5285198359,255.64985468934185,248.06639683862687,357.88590444433794
SLV0002,14.320433,-89.532735,,3,Integrated,Dry,66504.64087250555,63912.100463713425,79543.83239261065,168.37627830249414,187.74655647188905,187.8180459808791
SRB0001,45.207937,19.707231,1.0,3,Integrated,Dry,741235.6365768812,941878.5357627773,968108.1665472207,285.8998399867994,281.03432652443774,303.26868814131376
SRB0002,43.909249,21.510545,,3,Integrated,Dry,217445.26366601867,166668.36513967774,338611.4701967206,446.0826897977743,417.7314156883571,505.7736454950207
SRB0003,44.011147,19.889039,,3,Integrated,Dry,123048.0046437349,122746.84664092746,149105.29128903215,245.2950902820909,253.33101650019603,269.55286197127793
SUR0001,5.769438,-55.150653,,3,Grinding,Wet,35671.664197215585,37427.37120154123,40677.275037131054,0.0,0.0,0.0
SVK0001,49.033415,18.292718,,3,Integrated,Dry,230689.09735742453,258253.65075546424,291040.41330959706,203.46723078191204,207.2146585282238,233.86306096574026
SVK0002,48.457981,17.190668,,3,Integrated,Dry,183274.97910801004,89303.72561107573,406109.29957970016,513.7314414584657,313.1895079928684,932.7621167957618
SVK0003,48.592391,20.84275,,3,Integrated,Dry,184473.93758347514,183220.21712966927,193784.03586123805,231.4578308347231,332.4046229017054,361.9688696024639
SVK0004,48.997209,18.10217,,3,Integrated,Dry,57532.309440949306,59166.26087819731,70503.3086722453,165.55541504558877,173.83701733885115,177.64143684242168
SVN0001,46.128494,15.034872,,3,Integrated,Dry,43028.962799650326,46450.04746234335,53231.96789534561,190.75654985089534,198.4825276596041,207.88558755270938
SVN0002,46.069607,13.628007,,3,Integrated,Dry,88720.04696833275,89112.78311295997,90006.33666863124,352.0533966182687,313.480103426068,472.6385417148316
SWE0002,58.384691,13.826921,,3,Integrated,Dry,218857.59958669214,222075.49646405887,274078.57959138183,390.73372508918663,321.5490269937696,558.9302685832643
SWE0003,57.710068,18.804074,,3,Integrated,Dry,509688.540953781,474890.6024719443,617919.9396691722,634.7276486208642,557.7401644640488,1039.6772005130347
SWZ0001,-26.506121,31.303701,,3,Grinding,Wet,21313.3861754692,22489.010228531944,23493.07993596588,0.0,0.0,0.0
SYR0001,33.645861,36.563859,,3,Integrated,Dry,564864.1010733512,692375.7407977276,694693.8508400227,497.86911499551235,536.4106197289452,665.3997404857955
SYR0003,33.718311,37.013152,,3,Integrated,Dry,1196487.8964018722,1028731.6344682925,1615203.942316094,315.34032821238463,257.3918373615553,509.6458879115114
SYR0004,36.153683,37.144375,,3,Integrated,Dry,238634.41074152754,225842.49079412804,333815.9300965204,1205.683750976122,617.9695685983695,2416.963178153458
SYR0006,34.931754,36.750999,,2,Integrated,Wet,76337.56570965961,76337.56570965961,89040.98893828153,423.48600807503385,423.48600807503385,502.8779410083018
SYR0007,36.305287,37.176797,,3,Integrated,Dry,262649.41975815216,268870.9344796525,283786.1074567058,220.52733553164728,211.00547117284344,256.90612334957
SYR0012,35.072205,36.700006,,3,Integrated,Dry,369079.50940845127,367908.2571216253,373033.75933961035,409.1939777014968,195.1736915477427,858.7380992440278
SYR0013,34.972539,35.892467,,3,Integrated,Dry,553463.0301894831,578164.3018494146,615282.5668338791,948.1399939405939,895.5899406604201,1101.0240580906566
SYR0015,36.337118,37.20891,,3,Grinding,Wet,164852.73591071775,178732.9535978346,182547.12708105362,0.0,0.0,0.0
SYR0016,36.538616,38.681253,,3,Grinding,Wet,115980.1793179904,136599.68060413265,140382.57833646052,0.0,0.0,0.0
TCD0001,12.208307,15.047131,0.5,2,Grinding,Wet,103825.50941764735,103825.50941764735,103965.4021784664,0.0,0.0,0.0
TCD0002,9.26689,14.602926,,3,Integrated,Dry,183371.20042133494,183801.18678743904,191723.1323933175,195.10581698408905,194.25954981590135,227.25179059471068
TGO0001,6.153305,1.2881,0.75,3,Grinding,Wet,132785.54185469728,129479.27694684589,151039.81826058077,0.0,0.0,0.0
TGO0002,6.621423,1.573569,1.5,3,Integrated,Dry,408886.09936664655,410462.93781951146,445014.76476771856,282.2010374976083,271.38676620903203,319.0583076853515
TGO0003,6.583055,1.516339,,3,Integrated,Dry,368243.5467638035,463196.90378471045,467468.6800337047,827.3032064636221,702.7540617012987,1159.5145004372066
TGO0004,9.459846,1.221515,0.25,3,Grinding,Wet,44177.40576145058,53449.19311266185,65167.19105826247,0.0,0.0,0.0
THA0001,14.673757,100.803369,5.0,3,Integrated,Dry,576793.2378922652,707574.2756738579,799350.2502589007,884.7339659422162,870.5359465374013,953.1104483186965
THA0002,14.721883,100.906317,,3,Integrated,Dry,73162.28181924774,73280.30441051086,75190.11212406482,426.3171988606422,433.2477980014275,442.83446143289063
THA0003,12.816712,99.95126,,3,Integrated,Dry,215029.36307400357,238502.01881807792,281868.3814528874,247.478747294687,260.65953948622524,262.0548699215693
THA0004,15.2206,100.364093,,3,Grinding,Dry,81928.50599227876,81934.60420748996,98496.42373588958,85.21908596502531,0.0,255.65725789507593
THA0007,14.647975,101.039987,,3,Integrated,Dry,709502.7790204673,715532.7983544115,720958.8533850297,972.8261206462953,970.6177762314243,1105.9049957643228
THA0008,18.554322,99.572077,,2,,Dry,114053.53328344144,114053.53328344144,162019.24260433056,169.77271351250894,169.77271351250894,339.5454270250179
THA0009,8.102127,99.677655,,3,Integrated,Dry,862158.6071310157,895764.2563326133,976337.6951707337,613.9273345250083,0.0,1841.7820035750249
THA0011,14.570239,100.763862,,3,Integrated,Dry,484260.38232133875,489806.0917958788,529770.9826826667,850.1117148542148,791.034261934014,995.5979108334955
THA0012,14.627492,101.087613,,3,Integrated,Dry,167005.5789004541,151779.93876392546,224178.03775421844,550.3420908361867,458.549849275955,752.788591069534
THA0013,14.64631,101.126496,,3,Integrated,Dry,678306.9837386378,670047.9942750714,909719.8111015132,332.54752405044695,0.0,997.6425721513409
THA0014,19.155165,99.952379,,3,Grinding,Wet,9563.75022974422,6422.114009840143,17053.503928096696,0.0,0.0,0.0
TJK0007,38.635966,68.774501,,3,Integrated,Wet,191378.54690556088,217623.84805964248,236209.53015980351,2191.5759223757714,2074.568476129568,2568.615567404353
TJK0010,40.11995,70.61531,,2,Grinding,Wet,12264.955245507545,12264.955245507545,12952.315489832556,0.0,0.0,0.0
TKM0001,37.596499,66.327294,,3,Grinding,Wet,723589.128910314,954561.894262813,1146787.762158133,0.0,0.0,0.0
TKM0002,39.684137,54.302807,,3,Integrated,Dry,404482.2327127472,558338.6529386215,631144.4650716454,209.43032407456045,215.13861832125554,267.58184588137715
TKM0004,38.260687,57.658348,,3,Integrated,Dry,459096.482364026,433390.9209609097,689866.5914700872,251.22187334642658,229.41214350529722,300.9409156546911
TKM0006,38.25189,57.664999,,3,Integrated,Wet,170049.1507414357,148092.06943079963,258104.52462450572,2283.1058309310642,2309.3884323046104,2382.428298204331
TTO0001,10.351666,-61.461251,,3,Integrated,Dry,77384.65511111946,69967.54068324344,122422.73075076619,804.4394687849739,694.5710869496456,1197.7885107366658
TUN0001,36.592433,10.316942,,3,Integrated,Dry,350894.7091369967,260131.34011662763,722102.4844182094,482.0045811471315,452.3919228478103,692.6136299586852
TUN0003,36.776903,10.202186,,3,Integrated,Dry,248268.44830617128,285407.08214333246,375671.59084039886,299.3870826724694,219.62906902450013,489.6918617168565
TUN0004,36.502193,10.026738,1.8,3,Integrated,Dry,190874.10203352734,240574.59005759622,272903.2036381229,208.20342524182777,153.40496130415204,320.7053040059838
TUN0005,37.259215,9.850271,,3,Integrated,Dry,165912.39829150858,163768.48234726378,181337.69193757907,486.6643148724223,401.3807346657267,699.4688257904781
TUN0007,35.850358,8.592552,,3,Integrated,Dry,284185.64818254096,319506.65472673904,347458.4595377568,588.8161135393334,503.6060253305357,762.3740894022362
TUN0008,34.937544,8.530006,,3,Integrated,Dry,130119.2195951975,151601.77497881846,151633.75998959737,499.36751687003476,458.10769546445033,727.0144707380875
TUN0009,33.873998,9.993386,1.4,3,Integrated,Dry,210762.17960891084,199360.92768581657,316771.48607070436,509.3182090152217,509.13826745573806,610.2273332813168
TUN0010,36.159702,10.287052,,3,Integrated,Dry,352037.0286125936,352898.66323948343,389960.10116542224,457.40225630216236,272.98065001293594,941.0960425464418
TUN0011,33.930841,10.07932,,3,Grinding,Wet,242973.4064559682,28061.430085529115,691681.0711994965,0.0,0.0,0.0
TUR0001,37.253415,30.441765,,3,Integrated,Dry,242115.23549704193,173359.3282307487,483704.4697549397,738.9523736692009,658.0994632159727,1126.852721886908
TUR0002,36.720265,36.228301,,3,Grinding,Wet,72899.44246699417,84662.56567216609,86961.42831112795,26.846072868570772,0.0,80.53821860571232
TUR0003,36.964373,35.451695,,3,Integrated,Dry,538761.7800003097,526805.9679502816,1003861.2126383574,831.8915426471988,640.965513203753,1443.2567012911932
TUR0004,40.104577,36.29338,,3,Integrated,Dry,137571.03188435736,123474.16330064741,243610.59457745936,277.92223499466445,285.02043378293746,286.02450626406153
TUR0005a,36.897873,30.610509,,3,Grinding,Wet,54310.9565424926,61150.4719297495,86874.9518589519,0.0,0.0,0.0
TUR0005b,39.929475,32.756024,,3,Integrated,Dry,78125.55720246016,87648.88140956846,109763.97549335353,433.23188344547276,266.6870617259815,800.335544171427
TUR0006,41.015432,27.969977,0.6,3,Grinding,Wet,27646.309159954333,34661.494956510825,34819.16483127417,0.0,0.0,0.0
TUR0008,41.170999,32.634665,,3,Grinding,Wet,35164.89351457836,25103.396782930635,58623.79005389406,0.0,0.0,0.0
TUR0009,40.935634,35.884591,,3,Integrated,Dry,197803.75647878193,144041.44206930755,393815.6923908677,235.7502967143115,248.12997747871674,283.0866756846778
TUR0010,41.021316,28.556386,,3,Integrated,Dry,137129.20696179636,159195.20452053283,177008.71734948864,988.960811043561,825.1201181800726,1444.946891816068
TUR0011,39.865142,26.244503,,3,Integrated,Dry,283780.0945664385,369297.19050316885,413398.988595621,619.1069818818263,618.5007827329623,691.0004262495877
TUR0012,40.75892,29.361452,,3,Integrated,Dry,106549.48489586351,118276.77154735234,122851.41599857986,323.2196821754485,298.12748793952306,432.34789875274515
TUR0013,40.41248,39.658071,,3,Integrated,Dry,109138.60565802941,118535.03485765884,135761.927983419,257.7133985329392,225.2145088533538,385.24692546644417
TUR0015,39.743006,39.40425,,3,Grinding,Wet,98941.31033815135,44595.20816686881,230028.7165555118,0.0,0.0,0.0
TUR0016,39.926231,40.669025,,3,Integrated,Dry,165618.236597055,170689.3234386136,208658.668762755,350.49998533937355,313.12116253411716,512.1942209986514
TUR0017,40.999971,39.750394,,3,Integrated,Dry,71111.31111545066,51602.38414372338,124031.40445504588,229.5106740546788,267.37822986960134,421.15379229443505
TUR0018,38.41792,43.237709,,3,Integrated,Dry,172912.90835945797,164052.0376886847,262699.83137097646,263.428697088094,164.3584824395851,468.15349937103997
TUR0020,41.639958,32.307311,,3,Integrated,Dry,151178.72816894428,128286.71927019265,282732.36923910695,525.5797084280786,233.73638304415485,1148.176737406597
TUR0021,37.770579,27.437337,,3,Integrated,Dry,201058.54584666668,162509.7636725722,316686.81710095325,361.32643438151746,269.7731441669723,644.2356114522968
TUR0022,37.116673,29.718902,,3,Grinding,Wet,42011.43439725664,50537.69245090967,51612.30312197569,0.0,0.0,0.0
