iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership,rank,pop2020,GrowthRate
JPN,JPN0008,Japan,1.0,,,0.0,NSSMC,"SAKAI, OSAKA Pref.",Operating,34.598634999999994,135.454451,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0009a,Japan,,,,0.0,,,Operating,34.514946,133.745418,http://www.tokyosteel.co.jp/plants.html,Exact,4295878567,Tokyo Steel Manufacturing Co Ltd,,,http://www.tokyosteel.co.jp/plants.html,2020-04-30,4295878567.0,Tokyo Steel Manufacturing Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0009b,Japan,,,,0.0,,,Operating,33.881233,130.760708,http://www.tokyosteel.co.jp/plants.html,Exact,4295878567,Tokyo Steel Manufacturing Co Ltd,,,http://www.tokyosteel.co.jp/plants.html,2020-04-30,4295878567.0,Tokyo Steel Manufacturing Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0010a,Japan,,,,0.0,,,Operating,35.813725,139.883119,http://www.jfe-bs.co.jp/english/company/branch.php,Exact,4298183819,JFE Bars & Shapes Corp,,,http://www.jfe-bs.co.jp/english/company/branch.php,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0010b,Japan,,,,0.0,,,Operating,34.503040000000006,133.715327,http://www.jfe-bs.co.jp/english/company/branch.php,Exact,4298183819,JFE Bars & Shapes Corp,,,http://www.jfe-bs.co.jp/english/company/branch.php,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0010c,Japan,,,,0.0,,,Operating,43.102005,141.277996,http://www.jfe-bs.co.jp/english/company/branch.php,Exact,4298183819,JFE Bars & Shapes Corp,,,http://www.jfe-bs.co.jp/english/company/branch.php,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0011,Japan,7.0,,2600.0,1.0,TOKYO STEEL MFG. CO,"TAHARA, AICHI",Operating,34.702984,137.248287,PlantFacts,Exact,4295878567,Tokyo Steel Manufacturing Co Ltd,,,http://www.tokyosteel.co.jp/plants.html,2020-04-30,4295878567.0,Tokyo Steel Manufacturing Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0012,Japan,6.0,,850.0,0.0,TOPY INDUSTRIES,TOYOHASHI,Operating,34.718793,137.321822,PlantFacts,Exact,4295878604,Topy Industries Ltd,,,https://www.topy.co.jp/en/dept/steel/factory.html,2020-04-30,4295878604.0,Topy Industries Ltd,,,,,,,126476.461,-0.003
JPN,JPN0013,Japan,35.0,3.0,34400.0,1.0,JFE STEEL ,WEST WORKS-KURASHIKI (MIZUSHIMA),Operating,34.503856,133.711879,PlantFacts,Exact,4295877328,JFE Steel Corp,,,https://www.jfe-steel.co.jp/en/company/facilities.html,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0014a,Japan,,,,0.0,,,Operating,34.739123,135.439072,https://www.nipponsteel.com/en/company/bases/,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0014b,Japan,,,,0.0,,,Operating,34.786821999999994,134.62531,https://www.nipponsteel.com/en/company/bases/,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0015,Japan,1.0,,180.0,0.0,KOBE STEEL,"TAKASAGO, HYOGO",Operating,34.754447,134.775345,PlantFacts,Exact,4295877348,Kobe Steel Ltd,,,https://www.kobelco.co.jp/english/machinery/locations/,2020-04-30,4295877348.0,Kobe Steel Ltd,,,,,,,126476.461,-0.003
JPN,JPN0016,Japan,5.0,,300.0,0.0,GODO STEEL LTD,HIMEJI WORKS,Operating,34.783057,134.669411,PlantFacts,Exact,4295877613,Godo Steel Ltd,,,https://www.godo-steel.co.jp/en/company/location.html,2020-04-30,4295877613.0,Godo Steel Ltd,,,,,,,126476.461,-0.003
JPN,JPN0017,Japan,4.0,,0.0,0.0,SUMITOMO ELECTRIC,ITAMI,Operating,34.783227000000004,135.392562,PlantFacts,Exact,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0018,Japan,,,,0.0,Hirohata Works,"1 Fuji-cho, Hirohata-ku, Himeji City, Hyogo Pref.Ê",Operating,34.786879,134.625301,https://www.nipponsteel.com/en/company/bases/,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0019,Japan,5.0,,900.0,0.0,JFE BARS & SHAPES,"HIMEJI, HYOGO",Operating,34.789221999999995,134.66003899999998,PlantFacts,Exact,4298183819,JFE Bars & Shapes Corp,,,http://www.jfe-bs.co.jp/english/company/branch.php,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0020,Japan,3.0,,400.0,0.0,KYOEI STEEL LTD,"HIRAKATA, OSAKA",Operating,34.816321,135.677444,PlantFacts,Exact,4295875990,Kyoei Steel Ltd,,,http://www.kyoeisteel.co.jp/english/company/office_hirakata.html,2020-04-30,4295875990.0,Kyoei Steel Ltd,,,,,,,126476.461,-0.003
JPN,JPN0021,Japan,,,,0.0,JFE STEEL ,CHITA WORKS,Operating,34.870141,136.929913,https://www.jfe-steel.co.jp/en/company/facilities.html,Exact,4295877328,JFE Steel Corp,,,https://www.jfe-steel.co.jp/en/company/facilities.html,2020-04-08,4295887048.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0022,Japan,18.0,,1625.0,1.0,DAIDO STEEL CO,"CHITA, TOKAI CITY",Operating,35.015705,136.867455,PlantFacts,Exact,4295877397,Daido Steel Co Ltd,,,https://www.daido.co.jp/en/about/corporate/facilities.html,2020-04-30,4295877397.0,Daido Steel Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0023,Japan,32.0,2.0,26496.0,1.0,KOBE STEEL,"KAKOGAWA, HYOGO",Operating,34.720301,134.82476599999998,PlantFacts,Exact,4295877348,Kobe Steel Ltd,,,https://www.kobelco.co.jp/english/machinery/locations/,2020-04-30,4295877348.0,Kobe Steel Ltd,,,,,,,126476.461,-0.003
JPN,JPN0024,Japan,24.0,2.0,15090.0,1.0,NSSMC,"WAKAYAMA, WAKAYAMA Pref.",Operating,34.236927,135.133418,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0025,Japan,52.0,4.0,40780.0,1.0,JFE STEEL ,WEST WORKS (FUKUYAMA),Operating,34.465319,133.43025500000002,PlantFacts,Exact,4295877328,JFE Steel Corp,,,https://www.jfe-steel.co.jp/en/company/facilities.html,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0026,Japan,12.0,1.0,7960.0,1.0,NSSMC,"MURORAN, HOKKAIDO",Operating,42.343466,141.002903,PlantFacts,Exact,4295877313,Nippon Steel,,2013.0,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0027,Japan,2.0,,180.0,0.0,TOKYO TEKKO CO,HACHINOE,Operating,40.55923,141.483048,PlantFacts,Exact,4295878603,Tokyo Tekko Co Ltd,,,http://www.tokyotekko.co.jp/en/company/network.html,2020-04-30,4295878603.0,Tokyo Tekko Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0028,Japan,2.0,,,0.0,NSSMC,"KAMAISHI, IWATE Pref.",Operating,39.271487,141.870241,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0029,Japan,7.0,,960.0,0.0,JFE BARS & SHAPES,"SENDAI, MIYAGI",Operating,38.265706,141.01296299999998,PlantFacts,Exact,4295877328,JFE Steel Corp,,,https://www.jfe-steel.co.jp/en/company/facilities.html,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0030,Japan,4.0,,,0.0,NSSMC,"NAOETSU, NIGATA Pref.",Operating,37.183978,138.258042,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0031,Japan,4.0,,480.0,0.0,TOKYO STEEL MFG. CO,UTSUNOMIYA,Operating,36.540621,139.992946,PlantFacts,Exact,4295878567,Tokyo Steel Manufacturing Co Ltd,,,http://www.tokyosteel.co.jp/plants.html,2020-04-30,4295878567.0,Tokyo Steel Manufacturing Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0032,Japan,10.0,,150.0,0.0,DAIDO STEEL CO,SHIBUKAWA,Operating,36.485528,139.00830200000001,PlantFacts,Exact,4295877397,Daido Steel Co Ltd,,,https://www.daido.co.jp/en/about/corporate/facilities.html,2020-04-30,4295877397.0,Daido Steel Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0033,Japan,2.0,,200.0,0.0,TOKYO TEKKO CO,OYAMA,Operating,36.285037,139.830965,PlantFacts,Exact,4295878603,Tokyo Tekko Co Ltd,,,http://www.tokyotekko.co.jp/en/company/network.html,2020-04-30,4295878603.0,Tokyo Tekko Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0034,Japan,38.0,2.0,28300.0,1.0,NSSMC,"KASHIMA, IBARAKI Pref.",Operating,35.93517,140.678769,PlantFacts,Exact,4295877313,Nippon Steel,,2013.0,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0035,Japan,5.0,,1200.0,1.0,JFE BARS & SHAPES,"KASHIMA, IBARAKI",Operating,35.881541999999996,140.731968,PlantFacts,Exact,4298183819,JFE Bars & Shapes Corp,,,http://www.jfe-bs.co.jp/english/company/branch.php,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0036,Japan,15.0,2.0,32700.0,1.0,NSSMC,"OITA, OITA Pref.",Operating,33.260876,131.645286,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0037,Japan,36.0,1.0,14720.0,1.0,NSSMC,YAWATA-TOBATA,Operating,33.920319,130.834403,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0038,Japan,8.0,,150.0,0.0,NSSMC,"OSAKA, OSAKA Pref.",Operating,33.940207,133.105375,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0039,Japan,3.0,,,0.0,NISSHIN STEEL CO,"TOYO, EHIME Pref.",Operating,33.940298999999996,133.10554299999998,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-02-19,4295877313.0,Nippon Steel Corp,,,,,former Nisshin Steel corporate website has been closed down. ,,126476.461,-0.003
JPN,JPN0040,Japan,12.0,,278.0,0.0,NSSMC,"HIKARI, YAMAGUCHI Pref.",Operating,33.958678000000006,131.933436,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0041,Japan,3.0,,400.0,0.0,KYOEI STEEL LTD,YAMAGUCHI,Operating,33.976513,131.173031,PlantFacts,Exact,4295875990,Kyoei Steel Ltd,,,http://www.kyoeisteel.co.jp/english/company/office_yamaguchi.html,2020-04-30,4295875990.0,Kyoei Steel Ltd,,,,,,,126476.461,-0.003
JPN,JPN0042,Japan,8.0,,,0.0,TOYO KOHAN CO LTD,"KUDAMATSU, YAMAGUCHI",Operating,34.002427000000004,131.868008,PlantFacts,Exact,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0043,Japan,15.0,,1000.0,0.0,NISSHIN STEEL CO,"SHUNAN, YAMAGUCHI Pref.",Operating,34.057465,131.776647,PlantFacts,Exact,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0044,Japan,3.0,,400.0,0.0,NIPPON STEEL SUMIKIN SHAPES,"WAKAYAMA, WAKAYAMA Pref.",Operating,34.151776,135.193409,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0045,Japan,13.0,2.0,13200.0,1.0,NISSHIN STEEL CO,"KURE, HIROSHIMA Pref.",Operating,34.222412,132.54023899999999,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-02-19,4295877313.0,Nippon Steel Corp,,,,,former Nisshin Steel corporate website has been closed down. ,,126476.461,-0.003
JPN,JPN0046,Japan,29.0,2.0,23830.0,1.0,NSSMC,"NAGOYA, AICHI Pref.",Operating,35.027704,136.870373,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0049,Japan,13.0,,1090.0,1.0,AICHI STEEL CORP,"CHITA, NAGOYA",Operating,35.029024,136.872912,PlantFacts,Exact,4295877694,Aichi Steel Corp,,,https://www.aichi-steel.co.jp/ENGLISH/about/location.html,2020-04-30,4295877694.0,Aichi Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0050,Japan,1.0,,,0.0,DAIAN STEEL,DAIAN FUKUOKA,Operating,35.068889,136.560001,PlantFacts,Exact,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0051,Japan,3.0,,700.0,0.0,KYOEI STEEL LTD,NAGOYA,Operating,35.065055,136.815384,PlantFacts,Exact,4295875990,Kyoei Steel Ltd,,,http://www.kyoeisteel.co.jp/english/company/office_nagoya.html,2020-04-30,4295875990.0,Kyoei Steel Ltd,,,,,,,126476.461,-0.003
JPN,JPN0052,Japan,5.0,,,0.0,DAIDO STEEL CO,"HOSHIZAKI, NAGOYA",Operating,35.079653,136.91482299999998,PlantFacts,Exact,4295877397,Daido Steel Co Ltd,,,https://www.daido.co.jp/en/about/corporate/facilities.html,2020-04-30,4295877397.0,Daido Steel Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0053,Japan,4.0,,700.0,0.0,CHUBU STEEL PLATE,NAGOYA,Operating,35.119655,136.866197,PlantFacts,Exact,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0054,Japan,43.0,2.0,32635.0,1.0,NSSMC,"KIMITSU, CHIBA Pref.",Operating,35.354482,139.866509,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0055a,Japan,,,,0.0,,,Operating,35.359974,139.86633500000002,https://www.daido.co.jp/en/about/corporate/facilities.html,Exact,4295877397,Daido Steel Co Ltd,,,https://www.daido.co.jp/en/about/corporate/facilities.html,2020-04-30,4295877397.0,Daido Steel Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0055b,Japan,,,,0.0,,,Operating,35.773866,139.734389,https://www.daido.co.jp/en/about/corporate/facilities.html,Exact,4295877397,Daido Steel Co Ltd,,,https://www.daido.co.jp/en/about/corporate/facilities.html,2020-04-30,4295877397.0,Daido Steel Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0056,Japan,4.0,,30.0,0.0,HITACHI METALS LTD,YASUGI,Operating,35.441098,133.24928400000002,PlantFacts,Exact,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0057,Japan,,,,0.0,JFE STEEL ,EAST WORKS (Keihin),Operating,35.476397,139.723434,https://www.jfe-steel.co.jp/en/company/facilities.html,Exact,4295877328,JFE Steel Corp,,,https://www.jfe-steel.co.jp/en/company/facilities.html,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0058,Japan,1.0,,,0.0,DAIDO STEEL CO,KAWASAKI,Operating,35.52207,139.746106,PlantFacts,Exact,4295877397,Daido Steel Co Ltd,,,https://www.daido.co.jp/en/about/corporate/facilities.html,2020-04-30,4295877397.0,Daido Steel Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0059,Japan,29.0,1.0,10660.0,1.0,JFE STEEL ,EAST WORKS (CHIBA),Operating,35.578651,140.094602,PlantFacts,Exact,4295877328,JFE Steel Corp,,,https://www.jfe-steel.co.jp/en/company/facilities.html,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0060,Japan,17.0,,465.0,0.0,NIPPON YAKIN KOGYO,KAWASAKI CITY,Operating,35.534015999999994,139.757729,PlantFacts,Exact,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0061,Japan,4.0,,600.0,0.0,GODO STEEL LTD,FUNABASHI WORKS,Operating,35.697540999999994,139.964104,PlantFacts,Exact,4295877613,Godo Steel Ltd,,,https://www.godo-steel.co.jp/en/company/location.html,2020-04-30,4295877613.0,Godo Steel Ltd,,,,,,,126476.461,-0.003
JPN,JPN0062,Japan,3.0,,,0.0,NISSHIN STEEL CO,"ICHIKAWA, CHIBA Pref.",Operating,35.674655,139.952761,PlantFacts,Exact,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0064,Japan,1.0,,,0.0,NIPPON KINZOKU,ITABASHI-TOKYO,Operating,35.79265,139.67570800000001,PlantFacts,Exact,4295877313,Nippon Steel,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0074,Japan,2.0,,600.0,0.0,NAKAYAMA STEEL PROD.,NAKAYAMA PR. OSAKA,Operating,34.699762,135.430119,PlantFacts,Exact,4296138081,Nakayama Steel Products Co Ltd,,,http://www.nspweb.co.jp/company/index.html,2020-07-23,4296138081.0,Nakayama Steel Products Co Ltd,,,,,,,126476.461,-0.003
JPN,JPN0078,Japan,5.0,,,0.0,YODOGAWA STEEL WKS. LTD,"KURE, HIROSHIMA",Operating,34.225975,132.543778,PlantFacts,Exact,4295876976,Yodogawa Steel Works Ltd,,,https://www.yodoko.co.jp/company/branch/,2020-07-23,4295876976.0,Yodogawa Steel Works Ltd,,,,,,,126476.461,-0.003
JPN,JPN0079,Japan,2.0,,,0.0,YODOGAWA STEEL WKS. LTD,"ICHIKAWA, CHIBA",Operating,35.680911,139.953995,PlantFacts,Exact,4295876976,Yodogawa Steel Works Ltd,,,https://www.yodoko.co.jp/company/branch/,2020-07-23,4295876976.0,Yodogawa Steel Works Ltd,,,,,,,126476.461,-0.003
JPN,JPN0080,Japan,10.0,,700.0,0.0,NAKAYAMA STEEL WORKS,"FUNAMACHI, OSAKA",Operating,34.628161999999996,135.459688,PlantFacts,Exact,4295877798,Nakayama Steel Works Ltd,,,http://www.nakayama-steel.co.jp/menu/about/outline.html,2020-07-23,4295877798.0,Nakayama Steel Works Ltd,,,,,,,126476.461,-0.003
JPN,JPN0094,Japan,2.0,,,0.0,KAWATETSU GALVAN. CO,"MATSUDO,  CHIBA ",Operating,35.510684000000005,139.736673,PlantFacts,Exact,4295879748,JFE Galvanizing & Coating Co Ltd,,,http://www.jfe-kouhan.co.jp/en/outline/factory.html,2020-07-23,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0095,Japan,2.0,,,0.0,KAWATETSU GALVAN. CO,"TAMASHIMA, KURASHIKI",Operating,34.521603999999996,133.682425,PlantFacts,Exact,4295879748,JFE Galvanizing & Coating Co Ltd,,,http://www.jfe-kouhan.co.jp/en/outline/factory.html,2020-07-23,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0096,Japan,3.0,,,0.0,KAWATETSU GALVAN. CO,"SHIODA-CHO, CHIBA",Operating,35.561708,140.126977,PlantFacts,Exact,4295879748,JFE Galvanizing & Coating Co Ltd,,,http://www.jfe-kouhan.co.jp/en/outline/factory.html,2020-07-23,4295877328.0,JFE Steel Corp,,,,,,,126476.461,-0.003
JPN,JPN0098,Japan,,,,0.0,,,Operating,34.693453999999996,135.434216,https://www.yodoko.co.jp/company/branch/,Exact,4295876976,Yodogawa Steel Works Ltd,,,https://www.yodoko.co.jp/company/branch/,2020-07-23,4295876976.0,Yodogawa Steel Works Ltd,,,,,,,126476.461,-0.003
KAZ,KAZ0001,Kazakhstan,1.0,,8500.0,1.0,SOKOLOV-SARBAI ,"RUDNIY, KOSTANAY",Operating,52.999565000000004,63.137254000000006,PlantFacts,Exact,,,,,,,,,,,,,,,18776.707,0.0121
KAZ,KAZ0002,Kazakhstan,29.0,4.0,18800.0,1.0,ARCELORMITTAL TEMIRTAU JSC,TEMIRTAU,Operating,50.047643,73.025564,PlantFacts,Exact,5000070698,ArcelorMittal Temirtau AO,,,https://www.arcelormittal.kz/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,,,18776.707,0.0121
KWT,KWT0001,Kuwait,4.0,,780.0,0.0,UNITED STEEL INDUSTRIAL CO (KWTSTEEL),SHUAIBA INDUSTRIAL AREA,Operating,28.998537,48.133984999999996,PlantFacts,Exact,,,,,,,,,,,,,,,4270.571,0.0151
MYS,MYS0001,Malaysia,4.0,,,0.0,BAHRU STAINLESS SHN BHD,"BAHRU, JOHOR ",Operating,1.470859,103.98563399999999,PlantFacts,Exact,5035938549,Bahru Stainless Sdn Bhd,,,https://www.bahrustainless.com/en/contact/contact-us/#map,2020-07-24,4295889546.0,Acerinox SA,,,,,,,32365.999,0.013
MYS,MYS0002,Malaysia,6.0,,450.0,0.0,ANTARA STEEL MILLS,"PASIR GUDANG, JOHOR",Operating,1.4515120000000001,103.91730600000001,PlantFacts,Exact,5000049880,Antara Steel Mills Sdn Bhd,,,http://www.antarasteel.com.my/internet/aboutUs/about_company.htm,2020-07-24,4295883481.0,Lion Industries Corporation Bhd,,,,,,,32365.999,0.013
MYS,MYS0003,Malaysia,2.0,,,0.0,MYCRON STEEL,"SHAH ALAM, SELANGOR",Operating,3.0599220000000003,101.485413,PlantFacts,Exact,4295884058,Mycron Steel Bhd,,,https://www.mycronsteel.com/contact-us.php,2020-07-24,4295883161.0,Melewar Industrial Group Bhd,,,,,,,32365.999,0.013
MYS,MYS0004,Malaysia,1.0,,,0.0,DAH YUNG STEEL,KUALA LUMPUR,Operating,3.058624,101.673644,PlantFacts,Exact,,,,,,,,,,,,,,,32365.999,0.013
MYS,MYS0005,Malaysia,1.0,,,0.0,ANN JOO STEEL BHD,"SHAH ALAM, SELANGOR",Operating,3.042585,101.53701099999999,PlantFacts,Exact,4295883033,Ann Joo Steel Bhd,,,http://www.annjoo.com.my/ann-joo-resources-berhad-its-group-of-companies/,2020-07-24,4295883687.0,Ann Joo Resources Bhd,,,,,,,32365.999,0.013
MYS,MYS0006,Malaysia,1.0,,,0.0,POSCO-MALAYSIA,"PULAU INDAH, PORT KLANG",Operating,2.9605639999999998,101.327517,PlantFacts,Exact,5000031342,Posco-Malaysia Sdn Bhd,,,https://www.posco-malaysia.com.my/page/116/Contact-Us/,2020-07-24,4295881204.0,POSCO,,,,,,,32365.999,0.013
MYS,MYS0007,Malaysia,13.0,,3940.0,1.0,MEGASTEEL,"BANTING, SELANGOR",Operating,2.807183,101.605563,PlantFacts,Exact,4296741801,Megasteel Sdn Bhd,,,http://www.lion.com.my/WebOper/Steel/Megasteel.nsf/Address,2020-07-24,4295883481.0,Lion Industries Corporation Bhd,,,,,,,32365.999,0.013
MYS,MYS0008,Malaysia,5.0,,750.0,0.0,AMSTEEL MILLS,"BANTING, SELANGOR",Operating,2.808694,101.596283,PlantFacts,Exact,5000016393,Amsteel Mills Sdn Bhd,,,http://www.amsteel.com.my/Home/About,2020-07-24,4295883481.0,Lion Industries Corporation Bhd,,,,,,,32365.999,0.013
MYS,MYS0009,Malaysia,1.0,,,0.0,WALSIN PRECISION TECHNOLOGY ,"KAWASAN, MELAKA",Operating,2.264151,102.28681999999999,PlantFacts,Exact,5074433609,Walsin Precision Technology Sdn Bhd,,,http://www.walsin.com.my/walsin/default.aspx?l=,2020-07-24,5074433609.0,Walsin Precision Technology Sdn Bhd,,,,,,,32365.999,0.013
MYS,MYS0010,Malaysia,7.0,,,0.0,CSC STEEL HOLDINGS BHD,"AYER KEROH, MALAKA",Operating,2.2451849999999998,102.293522,PlantFacts,Exact,5035429147,CSC Steel Sdn Bhd,,,http://www.cscmalaysia.com/contact.php,2020-07-24,4295884221.0,CSC Steel Holdings Bhd,,,,,,,32365.999,0.013
MYS,MYS0011,Malaysia,1.0,,,0.0,PERSTIMA BHD,"PASIR GUDANG, JOHOR",Operating,1.446862,103.917026,PlantFacts,Exact,4295883226,Perusahaan Sadur Timah Malaysia (PERSTIMA) Bhd,,,http://www.perstima.com.my/usr/contact_us.aspx?pgid=45#contact,2020-07-24,4295883226.0,Perusahaan Sadur Timah Malaysia (PERSTIMA) Bhd,,,,,,,32365.999,0.013
